sampledate,depth,rep,event,totpf,totpuf
2013-09-05,20,1,Chem,5,10
2013-09-05,21,1,Chem,,
2013-09-05,22,1,Chem,,
2013-09-05,23,1,Chem,,
2013-09-05,24,1,Chem,,
2013-09-05,25,1,Chem,,
2013-09-05,26,1,Chem,,
2013-09-05,27,1,Chem,,
2013-09-05,28,1,Chem,,
2013-09-05,29,1,Chem,,
2013-09-05,30,1,Chem,,
2013-09-05,31,1,Chem,,
2013-09-05,32,1,Chem,5,9
2013-09-05,0,2,,4,5
2013-09-17,0,1,Non-chem,,
2013-09-17,1,1,Non-chem,,
2013-09-17,2,1,Non-chem,,
2013-09-17,3,1,Non-chem,,
2013-09-17,4,1,Non-chem,,
2013-09-17,5,1,Non-chem,,
2013-09-17,6,1,Non-chem,,
2013-09-17,7,1,Non-chem,,
2013-09-17,8,1,Non-chem,,
2013-09-17,9,1,Non-chem,,
2013-09-17,10,1,Non-chem,,
2013-09-17,11,1,Non-chem,,
2013-09-17,12,1,Non-chem,,
2013-09-17,13,1,Non-chem,,
2013-09-17,14,1,Non-chem,,
2013-09-17,15,1,Non-chem,,
2013-09-17,16,1,Non-chem,,
2013-09-17,17,1,Non-chem,,
2013-09-17,18,1,Non-chem,,
2013-09-17,19,1,Non-chem,,
2013-09-17,20,1,Non-chem,,
2013-09-17,21,1,Non-chem,,
2013-09-17,22,1,Non-chem,,
2013-09-17,23,1,Non-chem,,
2013-09-17,24,1,Non-chem,,
2013-09-17,25,1,Non-chem,,
2013-09-17,26,1,Non-chem,,
2013-09-17,27,1,Non-chem,,
2013-09-17,28,1,Non-chem,,
2013-09-17,29,1,Non-chem,,
2013-09-17,30,1,Non-chem,,
2013-09-17,31,1,Non-chem,,
2013-09-17,32,1,Non-chem,,
2013-10-02,0,1,Chem,6,1
2013-10-02,1,1,Chem,,
2013-10-02,2,1,Chem,,
2013-10-02,3,1,Chem,,
2013-10-02,4,1,Chem,,
2013-10-02,5,1,Chem,,
2013-10-02,6,1,Chem,,
2013-10-02,7,1,Chem,,
2013-10-02,8,1,Chem,,
2013-10-02,9,1,Chem,,
2013-10-02,10,1,Chem,10,5
2013-10-02,11,1,Chem,,
2013-10-02,12,1,Chem,,
2013-10-02,13,1,Chem,,
2013-10-02,14,1,Chem,,
2013-10-02,15,1,Chem,11,0
2013-10-02,16,1,Chem,,
2013-10-02,17,1,Chem,,
2013-10-02,18,1,Chem,,
2013-10-02,19,1,Chem,,
2013-10-02,20,1,Chem,5,0
2013-10-02,21,1,Chem,,
2013-10-02,22,1,Chem,,
2013-10-02,23,1,Chem,,
2013-10-02,24,1,Chem,,
2013-10-02,25,1,Chem,,
2013-10-02,26,1,Chem,,
2013-10-02,27,1,Chem,,
2013-10-02,28,1,Chem,,
2013-10-02,29,1,Chem,,
2013-10-02,30,1,Chem,,
2013-10-02,31,1,Chem,,
2013-10-02,32,1,Chem,12,12
2013-10-02,10,2,,9,5
2013-10-14,0,1,Non-chem,,
2013-10-14,1,1,Non-chem,,
2013-10-14,2,1,Non-chem,,
2013-10-14,3,1,Non-chem,,
2013-10-14,4,1,Non-chem,,
2013-10-14,5,1,Non-chem,,
2013-10-14,6,1,Non-chem,,
2013-10-14,7,1,Non-chem,,
2013-10-14,8,1,Non-chem,,
2013-10-14,9,1,Non-chem,,
2013-10-14,10,1,Non-chem,,
2013-10-14,11,1,Non-chem,,
2013-10-14,12,1,Non-chem,,
2013-10-14,13,1,Non-chem,,
2013-10-14,14,1,Non-chem,,
2013-10-14,15,1,Non-chem,,
2013-10-14,16,1,Non-chem,,
2013-10-14,17,1,Non-chem,,
2013-10-14,18,1,Non-chem,,
2013-10-14,19,1,Non-chem,,
2013-10-14,20,1,Non-chem,,
2013-10-14,21,1,Non-chem,,
2013-10-14,22,1,Non-chem,,
2013-10-14,23,1,Non-chem,,
2013-10-14,24,1,Non-chem,,
2013-10-14,25,1,Non-chem,,
2013-10-14,26,1,Non-chem,,
2013-10-14,27,1,Non-chem,,
2013-10-14,28,1,Non-chem,,
2013-10-14,29,1,Non-chem,,
2013-10-14,30,1,Non-chem,,
2013-10-14,31,1,Non-chem,,
2013-10-14,32,1,Non-chem,,
2013-10-30,0,1,Chem,4,8
2013-10-30,1,1,Chem,,
2013-10-30,2,1,Chem,,
2013-10-30,3,1,Chem,,
2013-10-30,4,1,Chem,,
2013-10-30,5,1,Chem,,
2013-10-30,6,1,Chem,,
2013-10-30,7,1,Chem,,
2013-10-30,8,1,Chem,,
2013-10-30,9,1,Chem,,
2013-10-30,10,1,Chem,,
2013-10-30,11,1,Chem,,
2013-10-30,12,1,Chem,,
2013-10-30,13,1,Chem,,
2013-10-30,14,1,Chem,,
2013-10-30,15,1,Chem,,
2013-10-30,16,1,Chem,,
2013-10-30,17,1,Chem,,
2013-10-30,18,1,Chem,,
2013-10-30,19,1,Chem,,
2013-10-30,20,1,Chem,3,7
2013-10-30,21,1,Chem,,
2013-10-30,22,1,Chem,,
2013-10-30,23,1,Chem,,
2013-10-30,24,1,Chem,,
2013-10-30,25,1,Chem,,
2013-10-30,26,1,Chem,,
2013-10-30,27,1,Chem,,
2013-10-30,28,1,Chem,,
2013-10-30,29,1,Chem,,
2013-10-30,30,1,Chem,,
2013-10-30,31,1,Chem,,
2013-10-30,32,1,Chem,3,9
2013-10-30,32,2,,3,10
2013-11-14,0,1,Quarterly,3,8
2013-11-14,1,1,Quarterly,,
2013-11-14,2,1,Quarterly,,
2013-11-14,3,1,Quarterly,,
2013-11-14,4,1,Quarterly,,
2013-11-14,5,1,Quarterly,,
2013-11-14,6,1,Quarterly,,
2013-11-14,7,1,Quarterly,,
2013-11-14,8,1,Quarterly,,
2013-11-14,9,1,Quarterly,,
2013-11-14,10,1,Quarterly,3,8
2013-11-14,11,1,Quarterly,,
2013-11-14,12,1,Quarterly,,
2013-11-14,13,1,Quarterly,,
2013-11-14,14,1,Quarterly,,
2013-11-14,15,1,Quarterly,,
2013-11-14,16,1,Quarterly,,
2013-11-14,17,1,Quarterly,,
2013-11-14,18,1,Quarterly,,
2013-11-14,19,1,Quarterly,,
2013-11-14,20,1,Quarterly,3,9
2013-11-14,21,1,Quarterly,,
2013-11-14,22,1,Quarterly,,
2013-11-14,23,1,Quarterly,,
2013-11-14,24,1,Quarterly,,
2013-11-14,25,1,Quarterly,,
2013-11-14,26,1,Quarterly,,
2013-11-14,27,1,Quarterly,,
2013-11-14,28,1,Quarterly,,
2013-11-14,29,1,Quarterly,,
2013-11-14,30,1,Quarterly,,
2013-11-14,31,1,Quarterly,,
2013-11-14,32,1,Quarterly,2,10
2013-11-14,32,2,,3,9
