sampledate,depth,wtemp,flag_wtemp
2014-10-17,6.00,10.262,
2014-10-17,7.00,10.217,
2014-10-17,8.00,10.600,
2014-10-17,9.00,10.129,
2014-10-17,10.00,10.271,
2014-10-17,11.00,10.269,
2014-10-17,12.00,9.884,
2014-10-17,13.00,10.035,
2014-10-17,14.00,10.167,
2014-10-17,15.00,10.247,
2014-10-17,16.00,10.104,
2014-10-17,17.00,8.362,
2014-10-17,18.00,7.198,
2014-10-17,19.00,6.397,
2014-10-17,20.00,,
2014-10-17,22.00,,
2014-10-17,24.00,,
2014-10-17,26.00,,
2014-10-17,28.00,,
2014-10-17,30.00,,
2014-10-17,32.00,,
2014-10-18,0.00,9.519,
2014-10-18,1.00,10.344,
2014-10-18,2.00,10.002,
2014-10-18,3.00,9.988,
2014-10-18,4.00,10.038,
2014-10-18,5.00,10.004,
2014-10-18,6.00,9.975,
2014-10-18,7.00,9.922,
2014-10-18,8.00,10.307,
2014-10-18,9.00,9.843,
2014-10-18,10.00,9.990,
2014-10-18,11.00,9.976,
2014-10-18,12.00,9.589,
2014-10-18,13.00,9.772,
2014-10-18,14.00,9.913,
2014-10-18,15.00,10.074,
2014-10-18,16.00,10.344,
2014-10-18,17.00,9.481,
2014-10-18,18.00,7.330,
2014-10-18,19.00,6.415,
2014-10-18,20.00,,
2014-10-18,22.00,,
2014-10-18,24.00,,
2014-10-18,26.00,,
2014-10-18,28.00,,
2014-10-18,30.00,,
2014-10-18,32.00,,
2014-10-19,0.00,9.310,
2014-10-19,1.00,10.124,
2014-10-19,2.00,9.776,
2014-10-19,3.00,9.750,
2014-10-19,4.00,9.818,
2014-10-19,5.00,9.776,
2014-10-19,6.00,9.770,
2014-10-19,7.00,9.713,
2014-10-19,8.00,10.101,
2014-10-19,9.00,9.642,
2014-10-19,10.00,9.787,
2014-10-19,11.00,9.739,
2014-10-19,12.00,9.369,
2014-10-19,13.00,9.549,
2014-10-19,14.00,9.707,
2014-10-19,15.00,9.870,
2014-10-19,16.00,10.136,
2014-10-19,17.00,9.673,
2014-10-19,18.00,7.823,
2014-10-19,19.00,6.552,
2014-10-19,20.00,,
2014-10-19,22.00,,
2014-10-19,24.00,,
2014-10-19,26.00,,
2014-10-19,28.00,,
2014-10-19,30.00,,
2014-10-19,32.00,,
2014-10-20,0.00,9.230,
2014-10-20,1.00,10.034,
2014-10-20,2.00,9.681,
2014-10-20,3.00,9.662,
2014-10-20,4.00,9.730,
2014-10-20,5.00,9.680,
2014-10-20,6.00,9.669,
2014-10-20,7.00,9.629,
2014-10-20,8.00,10.014,
2014-10-20,9.00,9.560,
2014-10-20,10.00,9.699,
2014-10-20,11.00,9.691,
2014-10-20,12.00,9.280,
2014-10-20,13.00,9.451,
2014-10-20,14.00,9.623,
2014-10-20,15.00,9.789,
2014-10-20,16.00,10.065,
2014-10-20,17.00,9.581,
2014-10-20,18.00,8.014,
2014-10-20,19.00,6.762,
2014-10-20,20.00,,
2014-10-20,22.00,,
2014-10-20,24.00,,
2014-10-20,26.00,,
2014-10-20,28.00,,
2014-10-20,30.00,,
2014-10-20,32.00,,
2014-10-21,0.00,9.128,
2014-10-21,1.00,9.940,
2014-10-21,2.00,9.590,
2014-10-21,3.00,9.556,
2014-10-21,4.00,9.616,
2014-10-21,5.00,9.559,
2014-10-21,6.00,9.550,
2014-10-21,7.00,9.492,
2014-10-21,8.00,9.877,
2014-10-21,9.00,9.413,
2014-10-21,10.00,9.560,
2014-10-21,11.00,9.608,
2014-10-21,12.00,9.139,
2014-10-21,13.00,9.315,
2014-10-21,14.00,9.486,
2014-10-21,15.00,9.652,
2014-10-21,16.00,9.933,
2014-10-21,17.00,9.515,
2014-10-21,18.00,7.897,
2014-10-21,19.00,6.634,
2014-10-21,20.00,,
2014-10-21,22.00,,
2014-10-21,24.00,,
2014-10-21,26.00,,
2014-10-21,28.00,,
2014-10-21,30.00,,
2014-10-21,32.00,,
2014-10-22,0.00,8.974,
2014-10-22,1.00,9.803,
2014-10-22,2.00,9.461,
2014-10-22,3.00,9.421,
2014-10-22,4.00,9.498,
2014-10-22,5.00,9.447,
2014-10-22,6.00,9.440,
2014-10-22,7.00,9.384,
2014-10-22,8.00,9.771,
2014-10-22,9.00,9.302,
2014-10-22,10.00,9.449,
2014-10-22,11.00,9.537,
2014-10-22,12.00,9.014,
2014-10-22,13.00,9.189,
2014-10-22,14.00,9.363,
2014-10-22,15.00,9.520,
2014-10-22,16.00,9.805,
2014-10-22,17.00,9.500,
2014-10-22,18.00,8.054,
2014-10-22,19.00,6.654,
2014-10-22,20.00,,
2014-10-22,22.00,,
2014-10-22,24.00,,
2014-10-22,26.00,,
2014-10-22,28.00,,
2014-10-22,30.00,,
2014-10-22,32.00,,
2014-10-23,0.00,8.905,
2014-10-23,1.00,9.695,
2014-10-23,2.00,9.342,
2014-10-23,3.00,9.259,
2014-10-23,4.00,9.389,
2014-10-23,5.00,9.336,
2014-10-23,6.00,9.346,
2014-10-23,7.00,9.285,
2014-10-23,8.00,9.672,
2014-10-23,9.00,9.206,
2014-10-23,10.00,9.350,
2014-10-23,11.00,9.416,
2014-10-23,12.00,8.910,
2014-10-23,13.00,9.099,
2014-10-23,14.00,9.282,
2014-10-23,15.00,9.441,
2014-10-23,16.00,9.743,
2014-10-23,17.00,9.514,
2014-10-23,18.00,8.851,
2014-10-23,19.00,6.717,
2014-10-23,20.00,,
2014-10-23,22.00,,
2014-10-23,24.00,,
2014-10-23,26.00,,
2014-10-23,28.00,,
2014-10-23,30.00,,
2014-10-23,32.00,,
2014-10-24,0.00,8.904,
2014-10-24,1.00,9.690,
2014-10-24,2.00,9.340,
2014-10-24,3.00,9.281,
2014-10-24,4.00,9.369,
2014-10-24,5.00,9.320,
2014-10-24,6.00,9.307,
2014-10-24,7.00,9.245,
2014-10-24,8.00,9.632,
2014-10-24,9.00,9.170,
2014-10-24,10.00,9.309,
2014-10-24,11.00,9.360,
2014-10-24,12.00,8.856,
2014-10-24,13.00,9.052,
2014-10-24,14.00,9.219,
2014-10-24,15.00,9.391,
2014-10-24,16.00,9.681,
2014-10-24,17.00,9.452,
2014-10-24,18.00,9.237,
2014-10-24,19.00,6.691,
2014-10-24,20.00,,
2014-10-24,22.00,,
2014-10-24,24.00,,
2014-10-24,26.00,,
2014-10-24,28.00,,
2014-10-24,30.00,,
2014-10-24,32.00,,
2014-10-25,0.00,8.910,
2014-10-25,1.00,9.699,
2014-10-25,2.00,9.355,
2014-10-25,3.00,9.288,
2014-10-25,4.00,9.394,
2014-10-25,5.00,9.346,
2014-10-25,6.00,9.346,
2014-10-25,7.00,9.288,
2014-10-25,8.00,9.673,
2014-10-25,9.00,9.208,
2014-10-25,10.00,9.354,
2014-10-25,11.00,9.426,
2014-10-25,12.00,8.922,
2014-10-25,13.00,9.109,
2014-10-25,14.00,9.274,
2014-10-25,15.00,9.445,
2014-10-25,16.00,9.732,
2014-10-25,17.00,9.497,
2014-10-25,18.00,9.505,
2014-10-25,19.00,7.826,
2014-10-25,20.00,,
2014-10-25,22.00,,
2014-10-25,24.00,,
2014-10-25,26.00,,
2014-10-25,28.00,,
2014-10-25,30.00,,
2014-10-25,32.00,,
2014-10-26,0.00,8.928,
2014-10-26,1.00,9.723,
2014-10-26,2.00,9.343,
2014-10-26,3.00,9.287,
2014-10-26,4.00,9.336,
2014-10-26,5.00,9.268,
2014-10-26,6.00,9.246,
2014-10-26,7.00,9.159,
2014-10-26,8.00,9.508,
2014-10-26,9.00,9.042,
2014-10-26,10.00,9.186,
2014-10-26,11.00,9.217,
2014-10-26,12.00,8.697,
2014-10-26,13.00,8.914,
2014-10-26,14.00,9.067,
2014-10-26,15.00,9.244,
2014-10-26,16.00,9.525,
2014-10-26,17.00,9.293,
2014-10-26,18.00,9.342,
2014-10-26,19.00,7.347,
2014-10-26,20.00,,
2014-10-26,22.00,,
2014-10-26,24.00,,
2014-10-26,26.00,,
2014-10-26,28.00,,
2014-10-26,30.00,,
2014-10-26,32.00,,
2014-10-27,0.00,8.798,
2014-10-27,1.00,9.578,
2014-10-27,2.00,9.216,
2014-10-27,3.00,9.171,
2014-10-27,4.00,9.175,
2014-10-27,5.00,9.104,
2014-10-27,6.00,9.091,
2014-10-27,7.00,9.026,
2014-10-27,8.00,9.393,
2014-10-27,9.00,8.953,
2014-10-27,10.00,9.097,
2014-10-27,11.00,9.126,
2014-10-27,12.00,8.601,
2014-10-27,13.00,8.818,
2014-10-27,14.00,8.970,
2014-10-27,15.00,9.140,
2014-10-27,16.00,9.418,
2014-10-27,17.00,9.178,
2014-10-27,18.00,9.270,
2014-10-27,19.00,8.471,
2014-10-27,20.00,,
2014-10-27,22.00,,
2014-10-27,24.00,,
2014-10-27,26.00,,
2014-10-27,28.00,,
2014-10-27,30.00,,
2014-10-27,32.00,,
2014-10-28,0.00,8.679,
2014-10-28,1.00,9.475,
2014-10-28,2.00,9.106,
2014-10-28,3.00,9.140,
2014-10-28,4.00,9.157,
2014-10-28,5.00,9.123,
2014-10-28,6.00,9.114,
2014-10-28,7.00,9.050,
2014-10-28,8.00,9.388,
2014-10-28,9.00,8.970,
2014-10-28,10.00,9.103,
2014-10-28,11.00,9.124,
2014-10-28,12.00,8.613,
2014-10-28,13.00,8.826,
2014-10-28,14.00,8.975,
2014-10-28,15.00,9.130,
2014-10-28,16.00,9.409,
2014-10-28,17.00,9.170,
2014-10-28,18.00,9.345,
2014-10-28,19.00,8.919,
2014-10-28,20.00,,
2014-10-28,22.00,,
2014-10-28,24.00,,
2014-10-28,26.00,,
2014-10-28,28.00,,
2014-10-28,30.00,,
2014-10-28,32.00,,
2014-10-29,0.00,8.398,
2014-10-29,1.00,9.221,
2014-10-29,2.00,8.780,
2014-10-29,3.00,8.943,
2014-10-29,4.00,8.881,
2014-10-29,5.00,8.880,
2014-10-29,6.00,8.850,
2014-10-29,7.00,8.802,
2014-10-29,8.00,9.155,
2014-10-29,9.00,8.668,
2014-10-29,10.00,8.825,
2014-10-29,11.00,8.844,
2014-10-29,12.00,8.428,
2014-10-29,13.00,8.562,
2014-10-29,14.00,8.763,
2014-10-29,15.00,8.906,
2014-10-29,16.00,9.197,
2014-10-29,17.00,8.946,
2014-10-29,18.00,9.075,
2014-10-29,19.00,8.152,
2014-10-29,20.00,,
2014-10-29,22.00,,
2014-10-29,24.00,,
2014-10-29,26.00,,
2014-10-29,28.00,,
2014-10-29,30.00,,
2014-10-29,32.00,,
2014-10-30,0.00,8.202,
2014-10-30,1.00,9.019,
2014-10-30,2.00,8.646,
2014-10-30,3.00,8.665,
2014-10-30,4.00,8.713,
2014-10-30,5.00,8.670,
2014-10-30,6.00,8.654,
2014-10-30,7.00,8.600,
2014-10-30,8.00,8.986,
2014-10-30,9.00,8.525,
2014-10-30,10.00,8.678,
2014-10-30,11.00,8.707,
2014-10-30,12.00,8.247,
2014-10-30,13.00,8.413,
2014-10-30,14.00,8.618,
2014-10-30,15.00,8.768,
2014-10-30,16.00,9.053,
2014-10-30,17.00,8.842,
2014-10-30,18.00,8.918,
2014-10-30,19.00,8.376,
2014-10-30,20.00,,
2014-10-30,22.00,,
2014-10-30,24.00,,
2014-10-30,26.00,,
2014-10-30,28.00,,
2014-10-30,30.00,,
2014-10-30,32.00,,
2014-10-31,0.00,7.697,
2014-10-31,1.00,8.497,
2014-10-31,2.00,8.134,
2014-10-31,3.00,8.160,
2014-10-31,4.00,8.197,
2014-10-31,5.00,8.088,
2014-10-31,6.00,8.135,
2014-10-31,7.00,8.084,
2014-10-31,8.00,8.471,
2014-10-31,9.00,8.015,
2014-10-31,10.00,8.155,
2014-10-31,11.00,8.175,
2014-10-31,12.00,7.702,
2014-10-31,13.00,7.889,
2014-10-31,14.00,8.101,
2014-10-31,15.00,8.252,
2014-10-31,16.00,8.547,
2014-10-31,17.00,8.344,
2014-10-31,18.00,8.447,
2014-10-31,19.00,8.098,
2014-10-31,20.00,,
2014-10-31,22.00,,
2014-10-31,24.00,,
2014-10-31,26.00,,
2014-10-31,28.00,,
2014-10-31,30.00,,
2014-10-31,32.00,,
2014-11-01,0.00,7.447,
2014-11-01,1.00,8.249,
2014-11-01,2.00,7.895,
2014-11-01,3.00,7.916,
2014-11-01,4.00,7.950,
2014-11-01,5.00,7.815,
2014-11-01,6.00,7.880,
2014-11-01,7.00,7.826,
2014-11-01,8.00,8.206,
2014-11-01,9.00,7.747,
2014-11-01,10.00,7.884,
2014-11-01,11.00,7.922,
2014-11-01,12.00,7.424,
2014-11-01,13.00,7.616,
2014-11-01,14.00,7.834,
2014-11-01,15.00,7.986,
2014-11-01,16.00,8.280,
2014-11-01,17.00,8.079,
2014-11-01,18.00,8.184,
2014-11-01,19.00,7.890,
2014-11-01,20.00,,
2014-11-01,22.00,,
2014-11-01,24.00,,
2014-11-01,26.00,,
2014-11-01,28.00,,
2014-11-01,30.00,,
2014-11-01,32.00,,
2014-11-02,0.00,7.264,
2014-11-02,1.00,8.025,
2014-11-02,2.00,7.634,
2014-11-02,3.00,7.715,
2014-11-02,4.00,7.730,
2014-11-02,5.00,7.686,
2014-11-02,6.00,7.671,
2014-11-02,7.00,7.615,
2014-11-02,8.00,7.995,
2014-11-02,9.00,7.538,
2014-11-02,10.00,7.683,
2014-11-02,11.00,7.713,
2014-11-02,12.00,7.224,
2014-11-02,13.00,7.411,
2014-11-02,14.00,7.617,
2014-11-02,15.00,7.776,
2014-11-02,16.00,8.076,
2014-11-02,17.00,7.869,
2014-11-02,18.00,7.988,
2014-11-02,19.00,7.700,
2014-11-02,20.00,,
2014-11-02,22.00,,
2014-11-02,24.00,,
2014-11-02,26.00,,
2014-11-02,28.00,,
2014-11-02,30.00,,
2014-11-02,32.00,,
2014-11-03,0.00,7.157,
2014-11-03,1.00,7.927,
2014-11-03,2.00,7.522,
2014-11-03,3.00,7.598,
2014-11-03,4.00,7.613,
2014-11-03,5.00,7.593,
2014-11-03,6.00,7.560,
2014-11-03,7.00,7.499,
2014-11-03,8.00,7.888,
2014-11-03,9.00,7.419,
2014-11-03,10.00,7.573,
2014-11-03,11.00,7.606,
2014-11-03,12.00,7.088,
2014-11-03,13.00,7.287,
2014-11-03,14.00,7.503,
2014-11-03,15.00,7.666,
2014-11-03,16.00,7.964,
2014-11-03,17.00,7.753,
2014-11-03,18.00,7.870,
2014-11-03,19.00,7.591,
2014-11-03,20.00,,
2014-11-03,22.00,,
2014-11-03,24.00,,
2014-11-03,26.00,,
2014-11-03,28.00,,
2014-11-03,30.00,,
2014-11-03,32.00,,
2014-11-04,0.00,7.037,
2014-11-04,1.00,7.783,
2014-11-04,2.00,7.374,
2014-11-04,3.00,7.455,
2014-11-04,4.00,7.496,
2014-11-04,5.00,7.466,
2014-11-04,6.00,7.434,
2014-11-04,7.00,7.371,
2014-11-04,8.00,7.758,
2014-11-04,9.00,7.297,
2014-11-04,10.00,7.450,
2014-11-04,11.00,7.482,
2014-11-04,12.00,6.958,
2014-11-04,13.00,7.170,
2014-11-04,14.00,7.388,
2014-11-04,15.00,7.551,
2014-11-04,16.00,7.845,
2014-11-04,17.00,7.639,
2014-11-04,18.00,7.750,
2014-11-04,19.00,7.471,
2014-11-04,20.00,,
2014-11-04,22.00,,
2014-11-04,24.00,,
2014-11-04,26.00,,
2014-11-04,28.00,,
2014-11-04,30.00,,
2014-11-04,32.00,,
2014-11-05,0.00,6.571,
2014-11-05,1.00,7.419,
2014-11-05,2.00,7.066,
2014-11-05,3.00,7.068,
2014-11-05,4.00,7.106,
2014-11-05,5.00,7.107,
2014-11-05,6.00,7.019,
2014-11-05,7.00,7.018,
2014-11-05,8.00,7.384,
2014-11-05,9.00,6.915,
2014-11-05,10.00,7.060,
2014-11-05,11.00,7.070,
2014-11-05,12.00,6.551,
2014-11-05,13.00,6.773,
2014-11-05,14.00,6.991,
2014-11-05,15.00,7.114,
2014-11-05,16.00,7.445,
2014-11-05,17.00,7.242,
2014-11-05,18.00,7.350,
2014-11-05,19.00,7.023,
2014-11-05,20.00,,
2014-11-05,22.00,,
2014-11-05,24.00,,
2014-11-05,26.00,,
2014-11-05,28.00,,
2014-11-05,30.00,,
2014-11-05,32.00,,
2015-07-23,0.25,23.554,
2015-07-23,0.50,23.560,
2015-07-23,0.75,23.687,
2015-07-23,1.00,23.555,
2015-07-23,1.50,23.541,
2015-07-23,2.00,23.512,
2015-07-23,2.50,23.467,
2015-07-23,3.00,23.352,
2015-07-23,3.50,23.222,
2015-07-23,4.00,23.139,
2015-07-23,5.00,22.686,
2015-07-23,6.00,22.213,
2015-07-23,7.00,22.201,
2015-07-23,8.00,20.696,
2015-07-23,9.00,15.565,
2015-07-23,10.00,12.567,
2015-07-23,11.00,10.540,
2015-07-23,12.00,9.313,
2015-07-23,13.00,8.498,
2015-07-23,14.00,7.945,
2015-07-23,16.00,7.159,
2015-07-23,20.00,6.225,
2015-07-23,25.00,5.749,
2015-07-23,30.00,5.616,
2015-07-24,0.25,23.216,
2015-07-24,0.50,23.215,
2015-07-24,0.75,23.358,
2015-07-24,1.00,23.218,
2015-07-24,1.50,23.216,
2015-07-24,2.00,23.212,
2015-07-24,2.50,23.207,
2015-07-24,3.00,23.196,
2015-07-24,3.50,23.178,
2015-07-24,4.00,23.157,
2015-07-24,5.00,22.994,
2015-07-24,6.00,22.794,
2015-07-24,7.00,22.594,
2015-07-24,8.00,20.228,
2015-07-24,9.00,15.648,
2015-07-24,10.00,12.733,
2015-07-24,11.00,10.604,
2015-07-24,12.00,9.382,
2015-07-24,13.00,8.534,
2015-07-24,14.00,7.945,
2015-07-24,16.00,7.175,
2015-07-24,20.00,6.216,
2015-07-24,25.00,5.750,
2015-07-24,30.00,5.622,
2015-07-25,0.25,23.916,
2015-07-25,0.50,23.886,
2015-07-25,0.75,23.993,
2015-07-25,1.00,23.769,
2015-07-25,1.50,23.492,
2015-07-25,2.00,23.310,
2015-07-25,2.50,23.205,
2015-07-25,3.00,23.115,
2015-07-25,3.50,23.059,
2015-07-25,4.00,23.047,
2015-07-25,5.00,22.968,
2015-07-25,6.00,22.888,
2015-07-25,7.00,22.472,
2015-07-25,8.00,20.648,
2015-07-25,9.00,15.980,
2015-07-25,10.00,12.672,
2015-07-25,11.00,10.656,
2015-07-25,12.00,9.415,
2015-07-25,13.00,8.578,
2015-07-25,14.00,8.012,
2015-07-25,16.00,7.218,
2015-07-25,20.00,6.264,
2015-07-25,25.00,5.751,
2015-07-25,30.00,5.663,
2015-07-26,0.25,24.618,
2015-07-26,0.50,24.578,
2015-07-26,0.75,24.722,
2015-07-26,1.00,24.540,
2015-07-26,1.50,24.493,
2015-07-26,2.00,24.409,
2015-07-26,2.50,24.198,
2015-07-26,3.00,24.047,
2015-07-26,3.50,23.844,
2015-07-26,4.00,23.461,
2015-07-26,5.00,23.044,
2015-07-26,6.00,22.813,
2015-07-26,7.00,22.450,
2015-07-26,8.00,20.021,
2015-07-26,9.00,16.146,
2015-07-26,10.00,12.870,
2015-07-26,11.00,10.712,
2015-07-26,12.00,9.425,
2015-07-26,13.00,8.611,
2015-07-26,14.00,8.043,
2015-07-26,16.00,7.175,
2015-07-26,20.00,6.249,
2015-07-26,25.00,5.769,
2015-07-26,30.00,5.706,
2015-07-27,0.00,25.062,
2015-07-27,0.25,24.939,
2015-07-27,0.50,24.917,
2015-07-27,0.75,25.077,
2015-07-27,1.00,24.901,
2015-07-27,1.50,24.855,
2015-07-27,2.00,24.807,
2015-07-27,2.50,24.751,
2015-07-27,3.00,24.673,
2015-07-27,3.50,24.510,
2015-07-27,4.00,24.160,
2015-07-27,5.00,23.170,
2015-07-27,6.00,22.856,
2015-07-27,7.00,22.385,
2015-07-27,8.00,19.913,
2015-07-27,9.00,16.182,
2015-07-27,10.00,12.926,
2015-07-27,11.00,10.736,
2015-07-27,12.00,9.392,
2015-07-27,13.00,8.597,
2015-07-27,14.00,8.066,
2015-07-27,16.00,7.201,
2015-07-27,20.00,6.263,
2015-07-27,25.00,5.775,
2015-07-27,30.00,5.724,
2015-07-28,0.00,24.379,
2015-07-28,0.25,24.399,
2015-07-28,0.50,24.399,
2015-07-28,0.75,24.601,
2015-07-28,1.00,24.402,
2015-07-28,1.50,24.402,
2015-07-28,2.00,24.399,
2015-07-28,2.50,24.394,
2015-07-28,3.00,24.382,
2015-07-28,3.50,24.362,
2015-07-28,4.00,24.268,
2015-07-28,5.00,23.546,
2015-07-28,6.00,23.092,
2015-07-28,7.00,22.420,
2015-07-28,8.00,20.261,
2015-07-28,9.00,16.251,
2015-07-28,10.00,13.036,
2015-07-28,11.00,10.742,
2015-07-28,12.00,9.421,
2015-07-28,13.00,8.578,
2015-07-28,14.00,8.067,
2015-07-28,16.00,7.192,
2015-07-28,20.00,6.258,
2015-07-28,25.00,5.759,
2015-07-28,30.00,5.736,
2015-07-29,0.00,23.471,
2015-07-29,0.25,23.494,
2015-07-29,0.50,23.487,
2015-07-29,0.75,23.872,
2015-07-29,1.00,23.492,
2015-07-29,1.50,23.490,
2015-07-29,2.00,23.489,
2015-07-29,2.50,23.488,
2015-07-29,3.00,23.485,
2015-07-29,3.50,23.482,
2015-07-29,4.00,23.538,
2015-07-29,5.00,23.468,
2015-07-29,6.00,23.447,
2015-07-29,7.00,23.685,
2015-07-29,8.00,22.345,
2015-07-29,9.00,17.771,
2015-07-29,10.00,13.133,
2015-07-29,11.00,10.930,
2015-07-29,12.00,9.458,
2015-07-29,13.00,8.594,
2015-07-29,14.00,8.096,
2015-07-29,16.00,7.199,
2015-07-29,20.00,6.317,
2015-07-29,25.00,5.787,
2015-07-29,30.00,5.791,
2015-07-30,0.00,22.852,
2015-07-30,0.25,22.881,
2015-07-30,0.50,22.875,
2015-07-30,0.75,23.286,
2015-07-30,1.00,22.878,
2015-07-30,1.50,22.874,
2015-07-30,2.00,22.868,
2015-07-30,2.50,22.864,
2015-07-30,3.00,22.859,
2015-07-30,3.50,22.853,
2015-07-30,4.00,22.910,
2015-07-30,5.00,22.832,
2015-07-30,6.00,22.821,
2015-07-30,7.00,23.273,
2015-07-30,8.00,22.700,
2015-07-30,9.00,19.045,
2015-07-30,10.00,13.040,
2015-07-30,11.00,10.816,
2015-07-30,12.00,9.508,
2015-07-30,13.00,8.570,
2015-07-30,14.00,8.048,
2015-07-30,16.00,7.190,
2015-07-30,20.00,6.322,
2015-07-30,25.00,5.768,
2015-07-30,30.00,5.842,
2015-07-31,0.00,22.548,
2015-07-31,0.25,22.580,
2015-07-31,0.50,22.578,
2015-07-31,0.75,22.992,
2015-07-31,1.00,22.584,
2015-07-31,1.50,22.583,
2015-07-31,2.00,22.581,
2015-07-31,2.50,22.579,
2015-07-31,3.00,22.576,
2015-07-31,3.50,22.572,
2015-07-31,4.00,22.652,
2015-07-31,5.00,22.563,
2015-07-31,6.00,22.558,
2015-07-31,7.00,23.031,
2015-07-31,8.00,22.453,
2015-07-31,9.00,19.721,
2015-07-31,10.00,13.101,
2015-07-31,11.00,10.811,
2015-07-31,12.00,9.473,
2015-07-31,13.00,8.631,
2015-07-31,14.00,8.089,
2015-07-31,16.00,7.212,
2015-07-31,20.00,6.343,
2015-07-31,25.00,5.802,
2015-07-31,30.00,5.900,
2015-08-01,0.00,22.431,
2015-08-01,0.25,22.457,
2015-08-01,0.50,22.452,
2015-08-01,0.75,22.881,
2015-08-01,1.00,22.458,
2015-08-01,1.50,22.455,
2015-08-01,2.00,22.451,
2015-08-01,2.50,22.447,
2015-08-01,3.00,22.441,
2015-08-01,3.50,22.434,
2015-08-01,4.00,22.535,
2015-08-01,5.00,22.407,
2015-08-01,6.00,22.388,
2015-08-01,7.00,22.877,
2015-08-01,8.00,22.228,
2015-08-01,9.00,20.244,
2015-08-01,10.00,13.293,
2015-08-01,11.00,10.931,
2015-08-01,12.00,9.489,
2015-08-01,13.00,8.625,
2015-08-01,14.00,8.128,
2015-08-01,16.00,7.246,
2015-08-01,20.00,6.342,
2015-08-01,25.00,5.778,
2015-08-01,30.00,5.941,
2015-08-02,0.00,22.446,
2015-08-02,0.25,22.461,
2015-08-02,0.50,22.442,
2015-08-02,0.75,22.841,
2015-08-02,1.00,22.430,
2015-08-02,1.50,22.425,
2015-08-02,2.00,22.420,
2015-08-02,2.50,22.416,
2015-08-02,3.00,22.412,
2015-08-02,3.50,22.408,
2015-08-02,4.00,22.522,
2015-08-02,5.00,22.416,
2015-08-02,6.00,22.429,
2015-08-02,7.00,22.902,
2015-08-02,8.00,22.320,
2015-08-02,9.00,19.477,
2015-08-02,10.00,13.649,
2015-08-02,11.00,10.998,
2015-08-02,12.00,9.555,
2015-08-02,13.00,8.609,
2015-08-02,14.00,8.119,
2015-08-02,16.00,7.290,
2015-08-02,20.00,6.406,
2015-08-02,25.00,5.873,
2015-08-02,30.00,6.063,
2015-08-03,0.00,22.037,
2015-08-03,0.25,22.075,
2015-08-03,0.50,22.064,
2015-08-03,0.75,22.468,
2015-08-03,1.00,22.069,
2015-08-03,1.50,22.070,
2015-08-03,2.00,22.070,
2015-08-03,2.50,22.070,
2015-08-03,3.00,22.070,
2015-08-03,3.50,22.069,
2015-08-03,4.00,22.205,
2015-08-03,5.00,22.100,
2015-08-03,6.00,22.151,
2015-08-03,7.00,22.595,
2015-08-03,8.00,22.039,
2015-08-03,9.00,20.748,
2015-08-03,10.00,13.625,
2015-08-03,11.00,10.951,
2015-08-03,12.00,9.631,
2015-08-03,13.00,8.699,
2015-08-03,14.00,8.181,
2015-08-03,16.00,7.307,
2015-08-03,20.00,6.385,
2015-08-03,25.00,5.777,
2015-08-03,30.00,6.023,
2015-08-04,0.00,21.649,
2015-08-04,0.25,21.699,
2015-08-04,0.50,21.681,
2015-08-04,0.75,22.113,
2015-08-04,1.00,21.686,
2015-08-04,1.50,21.686,
2015-08-04,2.00,21.686,
2015-08-04,2.50,21.685,
2015-08-04,3.00,21.681,
2015-08-04,3.50,21.678,
2015-08-04,4.00,21.873,
2015-08-04,5.00,21.709,
2015-08-04,6.00,21.764,
2015-08-04,7.00,22.226,
2015-08-04,8.00,21.610,
2015-08-04,9.00,21.178,
2015-08-04,10.00,13.624,
2015-08-04,11.00,11.005,
2015-08-04,12.00,9.596,
2015-08-04,13.00,8.676,
2015-08-04,14.00,8.195,
2015-08-04,16.00,7.295,
2015-08-04,20.00,6.362,
2015-08-04,25.00,5.779,
2015-08-04,30.00,6.126,
2015-08-05,0.00,22.215,
2015-08-05,0.25,22.284,
2015-08-05,0.50,22.151,
2015-08-05,0.75,22.478,
2015-08-05,1.00,21.962,
2015-08-05,1.50,21.882,
2015-08-05,2.00,21.824,
2015-08-05,2.50,21.737,
2015-08-05,3.00,21.658,
2015-08-05,3.50,21.614,
2015-08-05,4.00,21.889,
2015-08-05,5.00,21.596,
2015-08-05,6.00,21.649,
2015-08-05,7.00,22.100,
2015-08-05,8.00,21.455,
2015-08-05,9.00,20.671,
2015-08-05,10.00,13.830,
2015-08-05,11.00,11.035,
2015-08-05,12.00,9.588,
2015-08-05,13.00,8.680,
2015-08-05,14.00,8.295,
2015-08-05,16.00,7.292,
2015-08-05,20.00,6.348,
2015-08-05,25.00,5.792,
2015-08-05,30.00,6.229,
2015-08-06,0.00,21.832,
2015-08-06,0.25,21.901,
2015-08-06,0.50,21.867,
2015-08-06,0.75,22.324,
2015-08-06,1.00,21.872,
2015-08-06,1.50,21.867,
2015-08-06,2.00,21.861,
2015-08-06,2.50,21.844,
2015-08-06,3.00,21.808,
2015-08-06,3.50,21.765,
2015-08-06,4.00,22.081,
2015-08-06,5.00,21.738,
2015-08-06,6.00,21.776,
2015-08-06,7.00,22.204,
2015-08-06,8.00,21.504,
2015-08-06,9.00,20.279,
2015-08-06,10.00,14.003,
2015-08-06,11.00,11.070,
2015-08-06,12.00,9.634,
