lakeid,sampledate,depth,rep,sta,event,dic,tic,doc,toc,totpf,totpuf,totpuf_sloh,drp_sloh
"ME",2003-10-27,20.00,2,1,,49.34,49.33,5.80,5.95,,,,
"ME",2003-11-25,0.00,1,1,,48.54,48.65,5.77,5.74,,,0.121,0.095
"ME",2003-11-25,1.00,1,1,,,,,,,,,
"ME",2003-11-25,2.00,1,1,,,,,,,,,
"ME",2003-11-25,3.00,1,1,,,,,,,,,
"ME",2003-11-25,4.00,1,1,,48.56,48.46,5.81,5.92,,,0.122,0.100
"ME",2003-11-25,5.00,1,1,,,,,,,,,
"ME",2003-11-25,6.00,1,1,,,,,,,,,
"ME",2003-11-25,7.00,1,1,,,,,,,,,
"ME",2003-11-25,8.00,1,1,,48.68,48.57,5.98,5.60,,,0.121,0.101
"ME",2003-11-25,9.00,1,1,,,,,,,,,
"ME",2003-11-25,10.00,1,1,,,,,,,,,
"ME",2003-11-25,11.00,1,1,,,,,,,,,
"ME",2003-11-25,12.00,1,1,,,,,,,,,
"ME",2003-11-25,13.00,1,1,,,,,,,,,
"ME",2003-11-25,14.00,1,1,,,,,,,,,
"ME",2003-11-25,15.00,1,1,,,,,,,,,
"ME",2003-11-25,16.00,1,1,,,,,,,,,
"ME",2003-11-25,17.00,1,1,,,,,,,,,
"ME",2003-11-25,18.00,1,1,,,,,,,,,
"ME",2003-11-25,19.00,1,1,,,,,,,,,
"ME",2003-11-25,20.00,1,1,,48.24,48.73,5.88,5.79,,,0.118,0.099
"ME",2003-11-25,21.00,1,1,,,,,,,,,
"ME",2003-11-25,22.00,1,1,,,,,,,,,
"ME",2003-11-25,23.00,1,1,,,,,,,,,
"ME",2003-11-25,24.00,1,1,,,,,,,,,
"ME",2003-11-25,24.70,1,1,,,,,,,,,
"ME",2003-11-25,0.00,2,1,,48.58,48.66,5.61,5.69,,,,
"ME",2004-02-03,0.00,1,1,,45.47,47.18,5.60,5.62,,,0.113,0.097
"ME",2004-02-03,1.00,1,1,,,,,,,,,
"ME",2004-02-03,2.00,1,1,,,,,,,,,
"ME",2004-02-03,3.00,1,1,,,,,,,,,
"ME",2004-02-03,4.00,1,1,,45.63,43.10,5.55,5.10,,,0.103,0.096
"ME",2004-02-03,5.00,1,1,,,,,,,,,
"ME",2004-02-03,6.00,1,1,,,,,,,,,
"ME",2004-02-03,7.00,1,1,,,,,,,,,
"ME",2004-02-03,8.00,1,1,,46.15,43.79,5.53,5.05,,,0.102,0.095
"ME",2004-02-03,9.00,1,1,,,,,,,,,
"ME",2004-02-03,10.00,1,1,,,,,,,,,
"ME",2004-02-03,11.00,1,1,,,,,,,,,
"ME",2004-02-03,12.00,1,1,,,,,,,,0.099,0.093
"ME",2004-02-03,13.00,1,1,,,,,,,,,
"ME",2004-02-03,14.00,1,1,,,,,,,,,
"ME",2004-02-03,15.00,1,1,,,,,,,,,
"ME",2004-02-03,16.00,1,1,,,,,,,,0.102,0.095
"ME",2004-02-03,17.00,1,1,,,,,,,,,
"ME",2004-02-03,18.00,1,1,,,,,,,,,
"ME",2004-02-03,19.00,1,1,,,,,,,,,
"ME",2004-02-03,20.00,1,1,,46.37,47.38,5.17,5.22,,,0.104,0.097
"ME",2004-02-03,21.00,1,1,,,,,,,,,
"ME",2004-02-03,22.00,1,1,,,,,,,,,
"ME",2004-02-03,23.00,1,1,,,,,,,,,
"ME",2004-02-03,23.10,1,1,,,,,,,,,
"ME",2004-02-03,20.00,2,1,,47.67,48.53,5.19,5.17,,,,
"ME",2004-03-29,0.00,1,1,,,,,,,,0.113,0.061
"ME",2004-03-29,1.00,1,1,,,,,,,,,
"ME",2004-03-29,2.00,1,1,,,,,,,,,
"ME",2004-03-29,3.00,1,1,,,,,,,,,
"ME",2004-03-29,4.00,1,1,,,,,,,,0.154,0.061
"ME",2004-03-29,5.00,1,1,,,,,,,,,
"ME",2004-03-29,6.00,1,1,,,,,,,,,
"ME",2004-03-29,7.00,1,1,,,,,,,,,
"ME",2004-03-29,8.00,1,1,,,,,,,,,
"ME",2004-03-29,9.00,1,1,,,,,,,,,
"ME",2004-03-29,10.00,1,1,,,,,,,,,
"ME",2004-03-29,11.00,1,1,,,,,,,,,
"ME",2004-03-29,12.00,1,1,,,,,,,,,
"ME",2004-03-29,13.00,1,1,,,,,,,,,
"ME",2004-03-29,14.00,1,1,,,,,,,,,
"ME",2004-03-29,15.00,1,1,,,,,,,,,
"ME",2004-03-29,16.00,1,1,,,,,,,,,
"ME",2004-03-29,17.00,1,1,,,,,,,,,
"ME",2004-03-29,18.00,1,1,,,,,,,,,
"ME",2004-03-29,19.00,1,1,,,,,,,,,
"ME",2004-03-29,20.00,1,1,,,,,,,,,
"ME",2004-03-29,21.00,1,1,,,,,,,,,
"ME",2004-03-29,22.00,1,1,,,,,,,,,
"ME",2004-03-29,23.00,1,1,,,,,,,,,
"ME",2004-03-29,24.00,1,1,,,,,,,,,
"ME",2004-03-29,24.30,1,1,,,,,,,,,
"ME",2004-04-12,0.00,1,1,,46.93,46.03,5.98,5.50,,,0.085,0.039
"ME",2004-04-12,1.00,1,1,,,,,,,,,
"ME",2004-04-12,2.00,1,1,,,,,,,,,
"ME",2004-04-12,3.00,1,1,,,,,,,,,
"ME",2004-04-12,4.00,1,1,,46.14,45.94,5.92,5.73,,,0.091,0.040
"ME",2004-04-12,5.00,1,1,,,,,,,,,
"ME",2004-04-12,6.00,1,1,,,,,,,,,
"ME",2004-04-12,7.00,1,1,,,,,,,,,
"ME",2004-04-12,8.00,1,1,,45.96,46.21,5.73,5.82,,,,
"ME",2004-04-12,9.00,1,1,,,,,,,,,
"ME",2004-04-12,10.00,1,1,,,,,,,,,
"ME",2004-04-12,11.00,1,1,,,,,,,,,
"ME",2004-04-12,12.00,1,1,,46.06,46.16,5.85,5.72,,,,
"ME",2004-04-12,13.00,1,1,,,,,,,,,
"ME",2004-04-12,14.00,1,1,,,,,,,,,
"ME",2004-04-12,15.00,1,1,,,,,,,,,
"ME",2004-04-12,16.00,1,1,,46.29,46.33,22.78,5.82,,,,
"ME",2004-04-12,17.00,1,1,,,,,,,,,
"ME",2004-04-12,18.00,1,1,,,,,,,,,
"ME",2004-04-12,19.00,1,1,,,,,,,,,
"ME",2004-04-12,20.00,1,1,,46.66,46.36,5.80,5.77,,,0.084,0.047
"ME",2004-04-12,21.00,1,1,,,,,,,,,
"ME",2004-04-12,22.00,1,1,,,,,,,,,
"ME",2004-04-12,23.00,1,1,,,,,,,,,
"ME",2004-04-12,24.00,1,1,,,,,,,,,
"ME",2004-04-12,24.90,1,1,,,,,,,,,
"ME",2004-04-12,20.00,2,1,,46.68,46.97,5.73,5.62,,,,
"ME",2004-04-28,0.00,1,1,,,,,,,,0.066,0.046
"ME",2004-04-28,1.00,1,1,,,,,,,,,
"ME",2004-04-28,2.00,1,1,,,,,,,,,
"ME",2004-04-28,3.00,1,1,,,,,,,,,
"ME",2004-04-28,4.00,1,1,,,,,,,,0.068,0.051
"ME",2004-04-28,5.00,1,1,,,,,,,,,
"ME",2004-04-28,6.00,1,1,,,,,,,,,
"ME",2004-04-28,7.00,1,1,,,,,,,,,
"ME",2004-04-28,8.00,1,1,,,,,,,,,
"ME",2004-04-28,9.00,1,1,,,,,,,,,
"ME",2004-04-28,10.00,1,1,,,,,,,,,
"ME",2004-04-28,11.00,1,1,,,,,,,,,
"ME",2004-04-28,12.00,1,1,,,,,,,,,
"ME",2004-04-28,13.00,1,1,,,,,,,,,
"ME",2004-04-28,14.00,1,1,,,,,,,,,
"ME",2004-04-28,15.00,1,1,,,,,,,,,
"ME",2004-04-28,16.00,1,1,,,,,,,,,
"ME",2004-04-28,17.00,1,1,,,,,,,,,
"ME",2004-04-28,18.00,1,1,,,,,,,,,
"ME",2004-04-28,19.00,1,1,,,,,,,,,
"ME",2004-04-28,20.00,1,1,,,,,,,,,
"ME",2004-04-28,21.00,1,1,,,,,,,,,
"ME",2004-04-28,22.00,1,1,,,,,,,,,
"ME",2004-04-28,23.00,1,1,,,,,,,,,
"ME",2004-04-28,24.00,1,1,,,,,,,,,
"ME",2004-04-28,24.30,1,1,,,,,,,,,
"ME",2004-05-10,0.00,1,1,,47.75,47.75,7.19,6.45,,,0.070,0.050
"ME",2004-05-10,1.00,1,1,,,,,,,,,
"ME",2004-05-10,2.00,1,1,,,,,,,,,
"ME",2004-05-10,3.00,1,1,,,,,,,,,
"ME",2004-05-10,4.00,1,1,,47.65,47.31,6.01,5.85,,,0.081,0.055
"ME",2004-05-10,5.00,1,1,,,,,,,,,
"ME",2004-05-10,6.00,1,1,,,,,,,,,
"ME",2004-05-10,7.00,1,1,,,,,,,,,
"ME",2004-05-10,8.00,1,1,,47.37,47.29,5.87,5.97,,,,
"ME",2004-05-10,9.00,1,1,,,,,,,,,
"ME",2004-05-10,10.00,1,1,,,,,,,,,
"ME",2004-05-10,11.00,1,1,,,,,,,,,
"ME",2004-05-10,12.00,1,1,,47.29,47.49,6.01,6.11,,,,
"ME",2004-05-10,13.00,1,1,,,,,,,,,
"ME",2004-05-10,14.00,1,1,,,,,,,,,
"ME",2004-05-10,15.00,1,1,,,,,,,,,
"ME",2004-05-10,16.00,1,1,,47.89,47.63,6.29,6.95,,,,
"ME",2004-05-10,17.00,1,1,,,,,,,,,
"ME",2004-05-10,18.00,1,1,,,,,,,,,
"ME",2004-05-10,19.00,1,1,,,,,,,,,
"ME",2004-05-10,20.00,1,1,,50.13,48.37,6.12,6.19,,,0.093,0.069
"ME",2004-05-10,21.00,1,1,,,,,,,,,
"ME",2004-05-10,22.00,1,1,,,,,,,,,
"ME",2004-05-10,23.00,1,1,,,,,,,,,
"ME",2004-05-10,24.00,1,1,,,,,,,,,
"ME",2004-05-10,24.50,1,1,,,,,,,,,
"ME",2004-05-10,12.00,2,1,,52.65,51.15,6.39,7.19,,,,
"ME",2004-05-24,0.00,1,1,,,,,,,,0.067,0.045
"ME",2004-05-24,1.00,1,1,,,,,,,,,
"ME",2004-05-24,2.00,1,1,,,,,,,,,
"ME",2004-05-24,3.00,1,1,,,,,,,,,
"ME",2004-05-24,4.00,1,1,,,,,,,,0.071,0.047
"ME",2004-05-24,5.00,1,1,,,,,,,,,
"ME",2004-05-24,6.00,1,1,,,,,,,,,
"ME",2004-05-24,7.00,1,1,,,,,,,,,
"ME",2004-05-24,8.00,1,1,,,,,,,,,
"ME",2004-05-24,9.00,1,1,,,,,,,,,
"ME",2004-05-24,10.00,1,1,,,,,,,,,
"ME",2004-05-24,11.00,1,1,,,,,,,,,
"ME",2004-05-24,12.00,1,1,,,,,,,,,
"ME",2004-05-24,13.00,1,1,,,,,,,,,
"ME",2004-05-24,14.00,1,1,,,,,,,,,
"ME",2004-05-24,15.00,1,1,,,,,,,,,
"ME",2004-05-24,16.00,1,1,,,,,,,,,
"ME",2004-05-24,17.00,1,1,,,,,,,,,
"ME",2004-05-24,18.00,1,1,,,,,,,,,
"ME",2004-05-24,19.00,1,1,,,,,,,,,
"ME",2004-05-24,20.00,1,1,,,,,,,,,
"ME",2004-05-24,21.00,1,1,,,,,,,,,
"ME",2004-05-24,22.00,1,1,,,,,,,,,
"ME",2004-05-24,23.00,1,1,,,,,,,,,
"ME",2004-05-24,24.00,1,1,,,,,,,,,
"ME",2004-05-24,24.50,1,1,,,,,,,,,
"ME",2004-06-07,0.00,1,1,,44.18,43.98,5.69,5.71,,,0.074,0.049
"ME",2004-06-07,1.00,1,1,,,,,,,,,
"ME",2004-06-07,2.00,1,1,,,,,,,,,
"ME",2004-06-07,3.00,1,1,,,,,,,,,
"ME",2004-06-07,4.00,1,1,,43.64,43.72,5.55,5.61,,,0.075,0.054
"ME",2004-06-07,5.00,1,1,,,,,,,,,
"ME",2004-06-07,6.00,1,1,,,,,,,,,
"ME",2004-06-07,7.00,1,1,,,,,,,,,
"ME",2004-06-07,8.00,1,1,,43.60,43.90,5.55,5.61,,,0.079,0.060
"ME",2004-06-07,9.00,1,1,,,,,,,,,
"ME",2004-06-07,10.00,1,1,,43.66,43.68,5.51,5.49,,,0.072,0.057
"ME",2004-06-07,11.00,1,1,,,,,,,,,
"ME",2004-06-07,12.00,1,1,,45.16,45.54,5.51,5.33,,,0.089,0.072
"ME",2004-06-07,13.00,1,1,,,,,,,,,
"ME",2004-06-07,14.00,1,1,,45.66,46.70,5.43,5.19,,,0.119,0.103
"ME",2004-06-07,15.00,1,1,,,,,,,,,
"ME",2004-06-07,16.00,1,1,,46.48,46.30,5.43,5.33,,,0.120,0.104
"ME",2004-06-07,17.00,1,1,,,,,,,,,
"ME",2004-06-07,18.00,1,1,,46.72,47.08,5.35,5.55,,,0.134,0.121
"ME",2004-06-07,19.00,1,1,,,,,,,,,
"ME",2004-06-07,20.00,1,1,,47.12,41.98,5.35,4.77,,,0.139,0.128
"ME",2004-06-07,21.00,1,1,,,,,,,,,
"ME",2004-06-07,22.00,1,1,,47.76,49.06,5.63,5.63,,,0.145,0.128
"ME",2004-06-07,23.00,1,1,,,,,,,,,
"ME",2004-06-07,24.00,1,1,,,,,,,,,
"ME",2004-06-07,24.30,1,1,,,,,,,,,
"ME",2004-06-07,8.00,2,1,,44.28,44.34,5.53,5.77,,,,
"ME",2004-06-21,0.00,1,1,,,,,,,,0.062,0.034
"ME",2004-06-21,1.00,1,1,,,,,,,,,
"ME",2004-06-21,2.00,1,1,,,,,,,,,
"ME",2004-06-21,3.00,1,1,,,,,,,,,
"ME",2004-06-21,4.00,1,1,,,,,,,,0.062,0.035
"ME",2004-06-21,5.00,1,1,,,,,,,,,
"ME",2004-06-21,6.00,1,1,,,,,,,,,
"ME",2004-06-21,7.00,1,1,,,,,,,,,
"ME",2004-06-21,8.00,1,1,,,,,,,,,
"ME",2004-06-21,8.50,1,1,,,,,,,,,
"ME",2004-06-21,9.00,1,1,,,,,,,,,
"ME",2004-06-21,9.50,1,1,,,,,,,,,
"ME",2004-06-21,10.00,1,1,,,,,,,,,
"ME",2004-06-21,10.50,1,1,,,,,,,,,
"ME",2004-06-21,11.00,1,1,,,,,,,,,
"ME",2004-06-21,11.50,1,1,,,,,,,,,
"ME",2004-06-21,12.00,1,1,,,,,,,,,
"ME",2004-06-21,12.50,1,1,,,,,,,,,
"ME",2004-06-21,13.00,1,1,,,,,,,,,
"ME",2004-06-21,14.00,1,1,,,,,,,,,
"ME",2004-06-21,15.00,1,1,,,,,,,,,
"ME",2004-06-21,16.00,1,1,,,,,,,,,
"ME",2004-06-21,17.00,1,1,,,,,,,,,
"ME",2004-06-21,18.00,1,1,,,,,,,,,
"ME",2004-06-21,19.00,1,1,,,,,,,,,
"ME",2004-06-21,20.00,1,1,,,,,,,,,
"ME",2004-06-21,21.00,1,1,,,,,,,,,
"ME",2004-06-21,22.00,1,1,,,,,,,,,
"ME",2004-06-21,23.00,1,1,,,,,,,,,
"ME",2004-06-21,24.00,1,1,,,,,,,,,
"ME",2004-06-21,24.50,1,1,,,,,,,,,
"ME",2004-07-06,0.00,1,1,,40.68,40.58,6.34,6.24,,,0.041,0.015
"ME",2004-07-06,1.00,1,1,,,,,,,,,
"ME",2004-07-06,2.00,1,1,,,,,,,,,
"ME",2004-07-06,3.00,1,1,,,,,,,,,
"ME",2004-07-06,4.00,1,1,,41.30,41.00,6.24,6.40,,,0.050,0.018
"ME",2004-07-06,5.00,1,1,,,,,,,,,
"ME",2004-07-06,6.00,1,1,,,,,,,,,
"ME",2004-07-06,7.00,1,1,,,,,,,,,
"ME",2004-07-06,8.00,1,1,,41.00,41.38,6.02,6.46,,,0.045,0.016
"ME",2004-07-06,9.00,1,1,,,,,,,,,
"ME",2004-07-06,10.00,1,1,,40.76,40.90,5.80,6.08,,,0.050,0.015
"ME",2004-07-06,11.00,1,1,,,,,,,,,
"ME",2004-07-06,12.00,1,1,,41.50,41.22,5.94,6.04,,,0.052,0.023
"ME",2004-07-06,13.00,1,1,,,,,,,,,
"ME",2004-07-06,14.00,1,1,,44.02,44.24,5.56,5.50,,,0.097,0.081
"ME",2004-07-06,15.00,1,1,,,,,,,,,
"ME",2004-07-06,16.00,1,1,,44.72,44.84,5.40,5.46,,,0.121,0.110
"ME",2004-07-06,17.00,1,1,,,,,,,,,
"ME",2004-07-06,18.00,1,1,,46.06,45.68,5.38,5.46,,,0.159,0.150
"ME",2004-07-06,19.00,1,1,,,,,,,,,
"ME",2004-07-06,20.00,1,1,,46.26,46.20,5.58,5.62,,,0.182,0.169
"ME",2004-07-06,21.00,1,1,,,,,,,,,
"ME",2004-07-06,22.00,1,1,,45.96,47.50,5.42,5.52,,,0.229,0.209
"ME",2004-07-06,23.00,1,1,,,,,,,,,
"ME",2004-07-06,24.00,1,1,,,,,,,,,
"ME",2004-07-06,24.50,1,1,,,,,,,,,
"ME",2004-07-06,10.00,2,1,,41.46,41.58,6.24,6.12,,,,
"ME",2004-07-19,0.00,1,1,,,,,,,,0.029,0.000
"ME",2004-07-19,1.00,1,1,,,,,,,,,
"ME",2004-07-19,2.00,1,1,,,,,,,,,
"ME",2004-07-19,3.00,1,1,,,,,,,,,
"ME",2004-07-19,4.00,1,1,,,,,,,,0.030,0.000
"ME",2004-07-19,5.00,1,1,,,,,,,,,
"ME",2004-07-19,6.00,1,1,,,,,,,,,
"ME",2004-07-19,7.00,1,1,,,,,,,,,
"ME",2004-07-19,7.50,1,1,,,,,,,,,
"ME",2004-07-19,8.00,1,1,,,,,,,,,
"ME",2004-07-19,8.50,1,1,,,,,,,,,
"ME",2004-07-19,9.00,1,1,,,,,,,,,
"ME",2004-07-19,9.50,1,1,,,,,,,,,
"ME",2004-07-19,10.00,1,1,,,,,,,,,
"ME",2004-07-19,10.50,1,1,,,,,,,,,
"ME",2004-07-19,11.00,1,1,,,,,,,,,
"ME",2004-07-19,11.50,1,1,,,,,,,,,
"ME",2004-07-19,12.00,1,1,,,,,,,,,
"ME",2004-07-19,12.50,1,1,,,,,,,,,
"ME",2004-07-19,13.00,1,1,,,,,,,,,
"ME",2004-07-19,14.00,1,1,,,,,,,,,
"ME",2004-07-19,15.00,1,1,,,,,,,,,
"ME",2004-07-19,16.00,1,1,,,,,,,,,
"ME",2004-07-19,17.00,1,1,,,,,,,,,
"ME",2004-07-19,18.00,1,1,,,,,,,,,
"ME",2004-07-19,19.00,1,1,,,,,,,,,
"ME",2004-07-19,20.00,1,1,,,,,,,,,
"ME",2004-07-19,21.00,1,1,,,,,,,,,
"ME",2004-07-19,22.00,1,1,,,,,,,,,
"ME",2004-08-03,0.00,1,1,,40.33,39.48,6.90,6.75,,,0.026,0.000
"ME",2004-08-03,1.00,1,1,,,,,,,,,
"ME",2004-08-03,2.00,1,1,,,,,,,,,
"ME",2004-08-03,3.00,1,1,,,,,,,,,
"ME",2004-08-03,4.00,1,1,,40.49,40.51,6.66,6.89,,,0.023,0.000
"ME",2004-08-03,5.00,1,1,,,,,,,,,
"ME",2004-08-03,6.00,1,1,,43.54,40.87,7.00,6.91,,,,
"ME",2004-08-03,7.00,1,1,,,,,,,,,
"ME",2004-08-03,8.00,1,1,,40.97,40.32,8.49,6.73,,,0.024,0.002
"ME",2004-08-03,8.50,1,1,,,,,,,,,
"ME",2004-08-03,9.00,1,1,,,,,,,,,
"ME",2004-08-03,10.00,1,1,,47.93,48.20,6.10,6.19,,,0.046,0.028
"ME",2004-08-03,11.00,1,1,,,,,,,,,
"ME",2004-08-03,12.00,1,1,,48.54,48.38,5.70,5.67,,,0.133,0.114
"ME",2004-08-03,13.00,1,1,,,,,,,,,
"ME",2004-08-03,14.00,1,1,,50.16,49.65,5.75,5.47,,,0.235,0.209
"ME",2004-08-03,15.00,1,1,,,,,,,,,
"ME",2004-08-03,16.00,1,1,,50.46,50.24,5.70,5.66,,,0.261,0.237
"ME",2004-08-03,17.00,1,1,,,,,,,,,
"ME",2004-08-03,18.00,1,1,,51.69,51.67,5.47,5.59,,,0.330,0.306
"ME",2004-08-03,19.00,1,1,,,,,,,,,
"ME",2004-08-03,20.00,1,1,,53.44,53.21,6.02,5.70,,,0.464,0.429
"ME",2004-08-03,21.00,1,1,,,,,,,,,
"ME",2004-08-03,22.00,1,1,,54.61,54.19,6.19,6.02,,,0.496,0.456
"ME",2004-08-03,23.00,1,1,,,,,,,,,
"ME",2004-08-03,24.00,1,1,,,,,,,,,
"ME",2004-08-03,24.80,1,1,,,,,,,,,
"ME",2004-08-03,12.00,2,1,,48.97,48.94,5.71,5.89,,,,
"ME",2004-08-16,0.00,1,1,,,,,,,,0.038,0.000
"ME",2004-08-16,1.00,1,1,,,,,,,,,
"ME",2004-08-16,2.00,1,1,,,,,,,,,
"ME",2004-08-16,3.00,1,1,,,,,,,,,
"ME",2004-08-16,4.00,1,1,,,,,,,,0.037,0.000
"ME",2004-08-16,5.00,1,1,,,,,,,,,
"ME",2004-08-16,6.00,1,1,,,,,,,,,
"ME",2004-08-16,7.00,1,1,,,,,,,,,
"ME",2004-08-16,8.00,1,1,,,,,,,,,
"ME",2004-08-16,9.00,1,1,,,,,,,,,
"ME",2004-08-16,10.00,1,1,,,,,,,,,
"ME",2004-08-16,10.50,1,1,,,,,,,,,
"ME",2004-08-16,11.00,1,1,,,,,,,,,
"ME",2004-08-16,12.00,1,1,,,,,,,,,
"ME",2004-08-16,13.00,1,1,,,,,,,,,
"ME",2004-08-16,14.00,1,1,,,,,,,,,
"ME",2004-08-16,15.00,1,1,,,,,,,,,
"ME",2004-08-16,16.00,1,1,,,,,,,,,
"ME",2004-08-16,17.00,1,1,,,,,,,,,
"ME",2004-08-16,18.00,1,1,,,,,,,,,
"ME",2004-08-16,19.00,1,1,,,,,,,,,
"ME",2004-08-16,20.00,1,1,,,,,,,,,
"ME",2004-08-16,21.00,1,1,,,,,,,,,
"ME",2004-08-16,22.00,1,1,,,,,,,,,
"ME",2004-08-16,23.00,1,1,,,,,,,,,
"ME",2004-08-16,24.00,1,1,,,,,,,,,
"ME",2004-08-16,24.50,1,1,,,,,,,,,
"ME",2004-09-07,0.00,1,1,,,,,,,,0.021,0.000
"ME",2004-09-07,1.00,1,1,,,,,,,,,
"ME",2004-09-07,2.00,1,1,,,,,,,,,
"ME",2004-09-07,3.00,1,1,,,,,,,,,
"ME",2004-09-07,4.00,1,1,,,,,,,,0.020,0.000
"ME",2004-09-07,5.00,1,1,,,,,,,,,
"ME",2004-09-07,6.00,1,1,,,,,,,,,
"ME",2004-09-07,7.00,1,1,,,,,,,,,
"ME",2004-09-07,8.00,1,1,,,,,,,,0.021,0.000
"ME",2004-09-07,9.00,1,1,,,,,,,,,
"ME",2004-09-07,10.00,1,1,,,,,,,,,
"ME",2004-09-07,10.50,1,1,,,,,,,,,
"ME",2004-09-07,11.00,1,1,,,,,,,,,
"ME",2004-09-07,11.50,1,1,,,,,,,,,
"ME",2004-09-07,12.00,1,1,,,,,,,,,
"ME",2004-09-07,12.50,1,1,,,,,,,,,
"ME",2004-09-07,13.00,1,1,,,,,,,,,
"ME",2004-09-07,14.00,1,1,,,,,,,,,
"ME",2004-09-07,15.00,1,1,,,,,,,,,
"ME",2004-09-07,16.00,1,1,,,,,,,,,
"ME",2004-09-07,17.00,1,1,,,,,,,,,
"ME",2004-09-07,18.00,1,1,,,,,,,,,
"ME",2004-09-07,19.00,1,1,,,,,,,,,
"ME",2004-09-07,20.00,1,1,,,,,,,,0.536,0.490
"ME",2004-09-07,21.00,1,1,,,,,,,,,
"ME",2004-09-07,22.00,1,1,,,,,,,,0.601,0.552
"ME",2004-09-07,23.00,1,1,,,,,,,,,
"ME",2004-09-07,24.00,1,1,,,,,,,,,
"ME",2004-09-07,24.50,1,1,,,,,,,,,
"ME",2004-09-07,4.00,2,1,,,,,,,,,
"ME",2004-10-05,0.00,1,1,,41.81,42.55,5.92,6.06,,,0.062,0.028
"ME",2004-10-05,1.00,1,1,,,,,,,,,
"ME",2004-10-05,2.00,1,1,,,,,,,,,
"ME",2004-10-05,3.00,1,1,,,,,,,,,
"ME",2004-10-05,4.00,1,1,,42.16,42.79,5.95,6.16,,,0.069,0.029
"ME",2004-10-05,5.00,1,1,,,,,,,,,
"ME",2004-10-05,6.00,1,1,,,,,,,,,
"ME",2004-10-05,7.00,1,1,,,,,,,,,
"ME",2004-10-05,8.00,1,1,,42.10,42.33,5.85,5.91,,,,
"ME",2004-10-05,9.00,1,1,,,,,,,,,
"ME",2004-10-05,10.00,1,1,,,,,,,,,
"ME",2004-10-05,11.00,1,1,,,,,,,,,
"ME",2004-10-05,12.00,1,1,,,,,,,,,
"ME",2004-10-05,13.00,1,1,,,,,,,,,
"ME",2004-10-05,14.00,1,1,,,,,,,,,
"ME",2004-10-05,15.00,1,1,,,,,,,,,
"ME",2004-10-05,16.00,1,1,,,,,,,,,
"ME",2004-10-05,16.50,1,1,,,,,,,,,
"ME",2004-10-05,17.00,1,1,,,,,,,,,
"ME",2004-10-05,17.50,1,1,,,,,,,,,
"ME",2004-10-05,18.00,1,1,,,,,,,,,
"ME",2004-10-05,19.00,1,1,,,,,,,,,
"ME",2004-10-05,20.00,1,1,,53.59,54.42,5.75,5.69,,,0.552,0.532
"ME",2004-10-05,21.00,1,1,,,,,,,,,
"ME",2004-10-05,22.00,1,1,,,,,,,,,
"ME",2004-10-05,23.00,1,1,,,,,,,,,
"ME",2004-10-05,24.00,1,1,,,,,,,,,
"ME",2004-10-05,24.60,1,1,,,,,,,,,
"ME",2004-10-05,0.00,2,1,,41.94,45.31,5.85,5.83,,,,
"ME",2004-11-03,0.00,1,1,,43.62,,5.65,,,,0.121,0.102
"ME",2004-11-03,1.00,1,1,,,,,,,,,
"ME",2004-11-03,2.00,1,1,,,,,,,,,
"ME",2004-11-03,3.00,1,1,,,,,,,,,
"ME",2004-11-03,4.00,1,1,,43.91,,5.76,,,,0.124,0.104
"ME",2004-11-03,5.00,1,1,,,,,,,,,
"ME",2004-11-03,6.00,1,1,,,,,,,,,
"ME",2004-11-03,7.00,1,1,,,,,,,,,
"ME",2004-11-03,8.00,1,1,,43.63,43.56,5.45,5.51,,,,
"ME",2004-11-03,9.00,1,1,,,,,,,,,
"ME",2004-11-03,10.00,1,1,,,,,,,,,
"ME",2004-11-03,11.00,1,1,,,,,,,,,
"ME",2004-11-03,12.00,1,1,,,,,,,,,
"ME",2004-11-03,13.00,1,1,,,,,,,,,
"ME",2004-11-03,14.00,1,1,,,,,,,,,
"ME",2004-11-03,15.00,1,1,,,,,,,,,
"ME",2004-11-03,16.00,1,1,,,,,,,,,
"ME",2004-11-03,17.00,1,1,,,,,,,,,
"ME",2004-11-03,18.00,1,1,,,,,,,,,
"ME",2004-11-03,19.00,1,1,,,,,,,,,
"ME",2004-11-03,20.00,1,1,,43.20,,5.36,,,,0.119,0.096
"ME",2004-11-03,21.00,1,1,,,,,,,,,
"ME",2004-11-03,22.00,1,1,,,,,,,,,
"ME",2004-11-03,23.00,1,1,,,,,,,,,
"ME",2004-11-03,24.00,1,1,,,,,,,,,
"ME",2004-11-03,24.50,1,1,,,,,,,,,
"ME",2004-11-03,20.00,2,1,,43.91,,5.75,,,,,
"ME",2005-01-31,0.00,1,1,,49.65,49.86,6.01,5.94,,,0.121,0.097
"ME",2005-01-31,1.00,1,1,,,,,,,,,
"ME",2005-01-31,2.00,1,1,,,,,,,,,
"ME",2005-01-31,3.00,1,1,,,,,,,,,
"ME",2005-01-31,4.00,1,1,,48.67,48.78,5.95,5.81,,,0.118,0.096
"ME",2005-01-31,5.00,1,1,,,,,,,,,
"ME",2005-01-31,6.00,1,1,,,,,,,,,
"ME",2005-01-31,7.00,1,1,,,,,,,,,
"ME",2005-01-31,8.00,1,1,,48.19,48.57,5.55,5.68,,,0.117,0.094
"ME",2005-01-31,9.00,1,1,,,,,,,,,
"ME",2005-01-31,10.00,1,1,,,,,,,,,
