"","Date","Yahara (Inflow cfs)","Six Mile (Inflow cfs)","Dorn (Inflow cfs)","Pheasant (Inflow cfs)","Yahara (Outflow cfs)","SumInflow_ft3","Inflow_m3s","Outflow_m3s","Out.vs.In"
"1717",2012-06-12,52,NA,NA,1.8,22,53.8,1.52344634708,0.6229706252,0.408921933085502
"1718",2012-06-13,36,NA,NA,1.6,22,37.6,1.06471343216,0.6229706252,0.585106382978723
"1719",2012-06-14,47,NA,NA,1.4,23,48.4,1.37053537544,0.6512874718,0.475206611570248
"1720",2012-06-15,40,NA,NA,1.4,26,41.4,1.17231744924,0.7362380116,0.628019323671498
"1721",2012-06-16,39,NA,NA,1.3,27,40.3,1.14116891798,0.7645548582,0.669975186104218
"1722",2012-06-17,39,NA,NA,1.4,29,40.4,1.14400060264,0.8211885514,0.717821782178218
"1723",2012-06-18,40,NA,NA,1.6,24,41.6,1.17798081856,0.6796043184,0.576923076923077
"1724",2012-06-19,41,NA,NA,1.4,25,42.4,1.20063429584,0.707921165,0.589622641509434
"1725",2012-06-20,38,NA,NA,1.2,20,39.2,1.11002038672,0.566336932,0.510204081632653
"1726",2012-06-21,36,NA,NA,1.2,23,37.2,1.05338669352,0.6512874718,0.618279569892473
"1727",2012-06-22,36,NA,NA,1.1,23,37.1,1.05055500886,0.6512874718,0.619946091644205
"1728",2012-06-23,34,NA,1.5,1.1,26,36.6,1.03639658556,0.7362380116,0.710382513661202
"1729",2012-06-24,34,NA,1.5,1.1,24,36.6,1.03639658556,0.6796043184,0.655737704918033
"1730",2012-06-25,32,NA,1.5,1.1,20,34.6,0.97976289236,0.566336932,0.578034682080925
"1731",2012-06-26,32,NA,1.5,1.1,20,34.6,0.97976289236,0.566336932,0.578034682080925
"1732",2012-06-27,31,NA,1.5,1.1,19,33.6,0.95144604576,0.5380200854,0.56547619047619
"1733",2012-06-28,30,NA,1.6,0.92,20,32.52,0.920863851432,0.566336932,0.615006150061501
"1734",2012-06-29,29,NA,1.6,0.9,27,31.5,0.8919806679,0.7645548582,0.857142857142857
"1735",2012-06-30,37,NA,1.7,0.84,42,39.54,1.119648114564,1.1893075572,1.06221547799697
"1736",2012-07-01,32,NA,1.8,0.82,41,34.62,0.980329229292,1.1609907106,1.1842865395725
"1737",2012-07-02,26,NA,1.8,0.83,31,28.63,0.810711318158,0.8778222446,1.08278030038421
"1738",2012-07-03,27,NA,1.8,0.83,31,29.63,0.839028164758,0.8778222446,1.04623692203847
"1739",2012-07-04,37,NA,1.8,0.75,38,39.55,1.11993128303,1.0760401708,0.960809102402023
"1740",2012-07-05,35,NA,1.9,0.7,34,37.6,1.06471343216,0.9627727844,0.904255319148936
"1741",2012-07-06,31,NA,1.9,0.64,35,33.54,0.949747034964,0.991089631,1.04353011329756
"1742",2012-07-07,42,NA,1.9,0.59,39,44.49,1.259816505234,1.1043570174,0.876601483479433
"1743",2012-07-08,24,NA,1.9,0.62,40,26.52,0.750962771832,1.132673864,1.50829562594268
"1744",2012-07-09,35,NA,1.9,0.66,39,37.56,1.063580758296,1.1043570174,1.03833865814696
"1745",2012-07-10,33,NA,1.9,0.76,34,35.66,1.009778749756,0.9627727844,0.953449242849131
"1746",2012-07-11,32,NA,1.8,0.7,30,34.5,0.9769312077,0.849505398,0.869565217391304
"1747",2012-07-12,31,NA,1.7,0.67,32,33.37,0.944933171042,0.9061390912,0.958945160323644
"1748",2012-07-13,23,NA,1.7,0.64,37,25.34,0.717548892844,1.0477233242,1.46014206787687
"1749",2012-07-14,45,NA,1.6,0.65,40,47.25,1.33797100185,1.132673864,0.846560846560847
"1750",2012-07-15,36,NA,1.6,0.67,38,38.27,1.083685719382,1.0760401708,0.99294486542984
"1751",2012-07-16,16,NA,1.5,0.71,30,18.21,0.515649776586,0.849505398,1.64744645799012
"1752",2012-07-17,49,NA,1.5,0.65,30,51.15,1.44840670359,0.849505398,0.586510263929619
"1753",2012-07-18,16,NA,1.6,1.5,53,19.1,0.54085177006,1.5007928698,2.77486910994764
"1754",2012-07-19,73,NA,1.7,4.4,26,79.1,2.23986256606,0.7362380116,0.328697850821745
"1755",2012-07-20,30,NA,1.6,4.2,27,35.8,1.01374310828,0.7645548582,0.754189944134078
"1756",2012-07-21,37,NA,1.5,3.4,29,41.9,1.18647587254,0.8211885514,0.692124105011933
"1757",2012-07-22,33,NA,1.5,2.6,28,37.1,1.05055500886,0.7928717048,0.754716981132076
"1758",2012-07-23,45,NA,1.4,1.8,24,48.2,1.36487200612,0.6796043184,0.497925311203319
"1759",2012-07-24,43,NA,1.7,3.7,30,48.4,1.37053537544,0.849505398,0.619834710743802
"1760",2012-07-25,24,NA,1.6,4.6,32,30.2,0.85516876732,0.9061390912,1.05960264900662
"1761",2012-07-26,88,24,2.2,16,36,130.2,3.68685342732,1.0194064776,0.276497695852535
"1762",2012-07-27,62,15,1.7,6.9,29,85.6,2.42392206896,0.8211885514,0.338785046728972
"1763",2012-07-28,36,13,1.6,4.7,31,55.3,1.56592161698,0.8778222446,0.560578661844485
"1764",2012-07-29,44,12,1.5,3.8,30,61.3,1.73582269658,0.849505398,0.489396411092985
"1765",2012-07-30,35,11,1.5,3.3,26,50.8,1.43849580728,0.7362380116,0.511811023622047
"1766",2012-07-31,48,11,1.6,2.9,23,63.5,1.7981197591,0.6512874718,0.362204724409449
"1767",2012-08-01,36,12,1.5,2.1,25,51.6,1.46114928456,0.707921165,0.484496124031008
"1768",2012-08-02,45,11,1.5,1.7,27,59.2,1.67635731872,0.7645548582,0.456081081081081
"1769",2012-08-03,37,12,1.5,1.3,29,51.8,1.46681265388,0.8211885514,0.55984555984556
"1770",2012-08-04,38,11,1.5,1.4,27,51.9,1.46964433854,0.7645548582,0.520231213872832
"1771",2012-08-05,45,10,1.6,1.5,26,58.1,1.64520878746,0.7362380116,0.44750430292599
"1772",2012-08-06,38,10,1.5,1.3,27,50.8,1.43849580728,0.7645548582,0.531496062992126
"1773",2012-08-07,40,10,1.5,1.1,26,52.6,1.48946613116,0.7362380116,0.494296577946768
"1774",2012-08-08,37,10,1.5,1.3,27,49.8,1.41017896068,0.7645548582,0.542168674698795
"1775",2012-08-09,48,9.8,1.8,3.9,28,63.5,1.7981197591,0.7928717048,0.440944881889764
"1776",2012-08-10,34,11,1.9,5.1,26,52,1.4724760232,0.7362380116,0.5
"1777",2012-08-11,40,10,1.7,3.2,30,54.9,1.55459487834,0.849505398,0.546448087431694
"1778",2012-08-12,39,10,1.6,2.2,30,52.8,1.49512950048,0.849505398,0.568181818181818
"1779",2012-08-13,42,9.9,1.7,1.7,25,55.3,1.56592161698,0.707921165,0.452079566003617
"1780",2012-08-14,41,10,1.7,1.5,25,54.2,1.53477308572,0.707921165,0.461254612546125
"1781",2012-08-15,29,10,1.7,1.3,25,42,1.1893075572,0.707921165,0.595238095238095
"1782",2012-08-16,50,12,2,5.5,31,69.5,1.9680208387,0.8778222446,0.446043165467626
"1783",2012-08-17,53,11,1.9,4.7,29,70.6,1.99916936996,0.8211885514,0.410764872521246
"1784",2012-08-18,40,11,1.7,3.2,31,55.9,1.58291172494,0.8778222446,0.554561717352415
"1785",2012-08-19,30,11,1.7,2.2,32,44.9,1.27142641234,0.9061390912,0.712694877505568
"1786",2012-08-20,39,11,1.8,1.7,28,53.5,1.5149512931,0.7928717048,0.523364485981308
"1787",2012-08-21,36,9.7,1.8,1.5,28,49,1.3875254834,0.7928717048,0.571428571428571
"1788",2012-08-22,37,9.7,1.7,1.3,26,49.7,1.40734727602,0.7362380116,0.523138832997988
"1789",2012-08-23,38,10,1.7,1.2,28,50.9,1.44132749194,0.7928717048,0.550098231827112
"1790",2012-08-24,36,10,1.6,1.1,29,48.7,1.37903042942,0.8211885514,0.595482546201232
"1791",2012-08-25,34,10,1.7,1.1,35,46.8,1.32522842088,0.991089631,0.747863247863248
"1792",2012-08-26,41,9.5,1.8,1.3,32,53.6,1.51778297776,0.9061390912,0.597014925373134
"1793",2012-08-27,39,10,1.9,1.5,29,52.4,1.48380276184,0.8211885514,0.553435114503817
"1794",2012-08-28,36,10,1.8,1.4,31,49.2,1.39318885272,0.8778222446,0.630081300813008
"1795",2012-08-29,32,11,1.8,1.4,31,46.2,1.30823831292,0.8778222446,0.670995670995671
"1796",2012-08-30,24,11,1.8,1.3,33,38.1,1.07887185546,0.9344559378,0.866141732283464
"1797",2012-08-31,56,9.8,1.8,1.2,32,68.8,1.94819904608,0.9061390912,0.465116279069767
"1798",2012-09-01,39,9.1,1.8,1.1,31,51,1.4441591766,0.8778222446,0.607843137254902
"1799",2012-09-02,27,9.6,1.8,1.1,32,39.5,1.1185154407,0.9061390912,0.810126582278481
"1800",2012-09-03,35,10,1.9,1,31,47.9,1.35637695214,0.8778222446,0.647181628392484
"1801",2012-09-04,30,10,2,1.2,26,43.2,1.22328777312,0.7362380116,0.601851851851852
"1802",2012-09-05,35,10,2.2,2.1,27,49.3,1.39602053738,0.7645548582,0.547667342799189
"1803",2012-09-06,38,9.5,2.2,1.6,27,51.3,1.45265423058,0.7645548582,0.526315789473684
"1804",2012-09-07,39,8.7,2.2,1.3,30,51.2,1.44982254592,0.849505398,0.5859375
"1805",2012-09-08,37,8.8,2.3,1.2,31,49.3,1.39602053738,0.8778222446,0.628803245436106
"1806",2012-09-09,46,11,2.4,1.3,30,60.7,1.71883258862,0.849505398,0.494233937397035
"1807",2012-09-10,21,11,2.3,1.2,30,35.5,1.0052480543,0.849505398,0.845070422535211
"1808",2012-09-11,32,11,2.2,1.1,30,46.3,1.31106999758,0.849505398,0.647948164146868
"1809",2012-09-12,59,10,2.2,0.99,29,72.19,2.044193156054,0.8211885514,0.401717689430669
"1810",2012-09-13,33,8.2,2.2,0.74,30,44.14,1.249905608924,0.849505398,0.679655641141821
"1811",2012-09-14,39,8.5,2.3,0.8,30,50.6,1.43283243796,0.849505398,0.592885375494071
"1812",2012-09-15,32,8.5,2.3,0.7,35,43.5,1.2317828271,0.991089631,0.804597701149425
"1813",2012-09-16,33,8.7,2.2,0.72,33,44.62,1.263497695292,0.9344559378,0.739578664276109
"1814",2012-09-17,51,7.6,2.2,0.7,29,61.5,1.7414860659,0.8211885514,0.471544715447154
"1815",2012-09-18,34,7.5,2.3,1.5,27,45.3,1.28275315098,0.7645548582,0.596026490066225
"1816",2012-09-19,-10,10,2.3,1.5,29,3.8,0.10760401708,0.8211885514,7.63157894736842
"1817",2012-09-20,71,8.4,2.3,1,29,82.7,2.34180321382,0.8211885514,0.350665054413543
"1818",2012-09-21,35,8.3,2.3,0.91,28,46.51,1.317016535366,0.7928717048,0.602021070737476
"1819",2012-09-22,46,8.8,2.5,1.3,27,58.6,1.65936721076,0.7645548582,0.460750853242321
"1820",2012-09-23,41,8.4,2.5,1.1,28,53,1.5007928698,0.7928717048,0.528301886792453
"1821",2012-09-24,4.9,9.2,2.4,1.2,28,17.7,0.50120818482,0.7928717048,1.5819209039548
"1822",2012-09-25,67,8.6,2.4,1.1,28,79.1,2.23986256606,0.7928717048,0.353982300884956
"1823",2012-09-26,39,8.4,2.4,1.1,28,50.9,1.44132749194,0.7928717048,0.550098231827112
"1824",2012-09-27,36,7.8,2.4,1.4,30,47.6,1.34788189816,0.849505398,0.630252100840336
"1825",2012-09-28,34,8.4,2.4,1.1,32,45.9,1.29974325894,0.9061390912,0.697167755991285
"1826",2012-09-29,37,8.1,2.4,0.89,35,48.39,1.370252206974,0.991089631,0.723289935937177
"1827",2012-09-30,35,8.8,2.4,1.5,32,47.7,1.35071358282,0.9061390912,0.670859538784067
"1828",2012-10-01,36,8.2,2.4,0.93,31,47.53,1.345899718898,0.8778222446,0.652219650746897
"1829",2012-10-02,37,8.3,2.5,0.98,30,48.78,1.381295777148,0.849505398,0.615006150061501
"1830",2012-10-03,31,9.1,2.5,1.1,31,43.7,1.23744619642,0.8778222446,0.709382151029748
"1831",2012-10-04,23,9.1,2.5,1.1,32,35.7,1.01091142362,0.9061390912,0.896358543417367
"1832",2012-10-05,40,9.4,2.4,1.1,36,52.9,1.49796118514,1.0194064776,0.680529300567108
"1833",2012-10-06,50,9.1,2.4,0.98,27,62.48,1.769236575568,0.7645548582,0.43213828425096
"1834",2012-10-07,32,8.8,2.5,0.89,26,44.19,1.251321451254,0.7362380116,0.58836840914234
"1835",2012-10-08,-14,11,2.5,0.97,26,0.47,0.013308917902,0.7362380116,55.3191489361702
"1836",2012-10-09,82,11,2.5,0.94,27,96.44,2.730876686104,0.7645548582,0.279966818747408
"1837",2012-10-10,43,9.2,2.5,1.4,24,56.1,1.58857509426,0.6796043184,0.427807486631016
"1838",2012-10-11,43,9.6,2.1,1.3,25,56,1.5857434096,0.707921165,0.446428571428571
"1839",2012-10-12,36,9,2,1.1,28,48.1,1.36204032146,0.7928717048,0.582120582120582
"1840",2012-10-13,41,12,2.8,6.3,38,62.1,1.75847617386,1.0760401708,0.611916264090177
"1841",2012-10-14,72,31,5.5,44,55,152.5,4.3183191065,1.557426563,0.360655737704918
"1842",2012-10-15,92,29,5.6,27,43,153.6,4.34946763776,1.2176244038,0.279947916666667
"1843",2012-10-16,49,17,3.4,9.7,37,79.1,2.23986256606,1.0477233242,0.467762326169406
"1844",2012-10-17,43,16,3,8.4,44,70.4,1.99350600064,1.2459412504,0.625
"1845",2012-10-18,53,23,4.2,12,47,92.2,2.61081325652,1.3308917902,0.509761388286334
"1846",2012-10-19,70,20,4.1,7.6,40,101.7,2.87982329922,1.132673864,0.393313667649951
"1847",2012-10-20,50,17,3.7,4.9,37,75.6,2.14075360296,1.0477233242,0.48941798941799
"1848",2012-10-21,44,15,3.1,3.4,37,65.5,1.8547534523,1.0477233242,0.564885496183206
"1849",2012-10-22,46,17,3.5,7.6,39,74.1,2.09827833306,1.1043570174,0.526315789473684
"1850",2012-10-23,48,19,4.2,10,36,81.2,2.29932794392,1.0194064776,0.443349753694581
"1851",2012-10-24,40,18,3.9,7.3,43,69.2,1.95952578472,1.2176244038,0.621387283236994
"1852",2012-10-25,40,18,3.8,7.4,41,69.2,1.95952578472,1.1609907106,0.592485549132948
"1853",2012-10-26,66,20,4.2,7.1,54,97.3,2.75522917418,1.5291097164,0.554984583761562
"1854",2012-10-27,53,17,3.5,4.5,89,78,2.2087140348,2.5201993474,1.14102564102564
"1855",2012-10-28,47,16,3.2,3.1,91,69.3,1.96235746938,2.5768330406,1.31313131313131
"1856",2012-10-29,48,16,3,2.2,96,69.2,1.95952578472,2.7184172736,1.38728323699422
"1857",2012-10-30,56,14,2.9,1.8,91,74.7,2.11526844102,2.5768330406,1.21820615796519
"1858",2012-10-31,35,13,2.9,1.7,89,52.6,1.48946613116,2.5201993474,1.69201520912548
"1859",2012-11-01,52,14,2.9,1.6,96,70.5,1.9963376853,2.7184172736,1.36170212765957
"1860",2012-11-02,43,13,2.8,1.5,118,60.3,1.70750584998,3.3413878988,1.95688225538972
"1861",2012-11-03,49,13,2.8,1.4,138,66.2,1.87457524492,3.9077248308,2.08459214501511
"1862",2012-11-04,46,12,2.9,1.6,140,62.5,1.7698029125,3.964358524,2.24
"1863",2012-11-05,46,12,2.8,1.5,139,62.3,1.76413954318,3.9360416774,2.23113964686998
"1864",2012-11-06,48,13,2.9,1.6,146,65.5,1.8547534523,4.1342596036,2.22900763358779
"1865",2012-11-07,52,12,3.1,1.6,140,68.7,1.94536736142,3.964358524,2.03784570596798
"1866",2012-11-08,40,13,3.1,1.6,137,57.7,1.63388204882,3.8794079842,2.37435008665511
"1867",2012-11-09,64,12,3,1.4,136,80.4,2.27667446664,3.8510911376,1.69154228855721
"1868",2012-11-10,1.1,13,3.1,1.3,139,18.5,0.5238616621,3.9360416774,7.51351351351351
"1869",2012-11-11,62,18,4,6.5,146,90.5,2.5626746173,4.1342596036,1.61325966850829
"1870",2012-11-12,73,24,5.6,11,141,113.6,3.21679377376,3.9926753706,1.24119718309859
"1871",2012-11-13,73,16,3.9,6.5,173,99.4,2.81469455204,4.8988144618,1.74044265593561
"1872",2012-11-14,50,15,3.5,3.8,205,72.3,2.04730800918,5.804953553,2.83540802213001
"1873",2012-11-15,69,14,3.4,2.4,201,88.8,2.51453597808,5.6916861666,2.26351351351351
"1874",2012-11-16,54,14,3.3,1.9,205,73.2,2.07279317112,5.804953553,2.80054644808743
"1875",2012-11-17,47,13,3.2,1.7,200,64.9,1.83776334434,5.66336932,3.08166409861325
"1876",2012-11-18,52,12,3.2,1.5,199,68.7,1.94536736142,5.6350524734,2.89665211062591
"1877",2012-11-19,54,13,3.2,1.5,198,71.7,2.03031790122,5.6067356268,2.76150627615063
"1878",2012-11-20,52,13,3.3,1.4,197,69.7,1.97368420802,5.5784187802,2.82639885222382
"1879",2012-11-21,34,13,3.2,1.3,198,51.5,1.4583175999,5.6067356268,3.84466019417476
"1880",2012-11-22,32,14,3.3,1.3,195,50.6,1.43283243796,5.521785087,3.85375494071146
"1881",2012-11-23,87,11,3.1,1.3,199,102.4,2.89964509184,5.6350524734,1.943359375
"1882",2012-11-24,30,12,3,1.2,195,46.2,1.30823831292,5.521785087,4.22077922077922
"1883",2012-11-25,74,12,3,1.3,194,90.3,2.55701124798,5.4934682404,2.1483942414175
"1884",2012-11-26,47,11,2.9,1.4,193,62.3,1.76413954318,5.4651513938,3.09791332263242
"1885",2012-11-27,40,11,2.8,1.3,193,55.1,1.56025824766,5.4651513938,3.502722323049
"1886",2012-11-28,51,12,2.8,1.3,193,67.1,1.90006040686,5.4651513938,2.87630402384501
"1887",2012-11-29,59,11,2.9,1.3,192,74.2,2.10111001772,5.4368345472,2.58760107816712
"1888",2012-11-30,53,11,3.1,1.7,187,68.8,1.94819904608,5.2952503142,2.71802325581395
"1889",2012-12-01,46,11,3.3,2.2,184,62.5,1.7698029125,5.2102997744,2.944
"1890",2012-12-02,55,12,3.5,1.5,189,72,2.0388129552,5.3518840074,2.625
"1891",2012-12-03,36,11,3.4,1.4,193,51.8,1.46681265388,5.4651513938,3.72586872586873
"1892",2012-12-04,59,12,3.4,1.4,189,75.8,2.14641697228,5.3518840074,2.4934036939314
"1893",2012-12-05,47,10,3.2,1.4,186,61.6,1.74431775056,5.2669334676,3.01948051948052
"1894",2012-12-06,49,10,3.2,1.4,183,63.6,1.80095144376,5.1819829278,2.87735849056604
"1895",2012-12-07,62,11,3.3,1.3,180,77.6,2.19738729616,5.097032388,2.31958762886598
"1896",2012-12-08,48,11,3.2,1.2,172,63.4,1.79528807444,4.8704976152,2.71293375394322
"1897",2012-12-09,48,11,3.4,1.4,177,63.8,1.80661481308,5.0120818482,2.7742946708464
"1898",2012-12-10,52,13,3.7,1.9,184,70.6,1.99916936996,5.2102997744,2.60623229461756
"1899",2012-12-11,40,13,3.4,1.7,146,58.1,1.64520878746,4.1342596036,2.51290877796902
"1900",2012-12-12,30,11,3.3,1.6,117,45.9,1.29974325894,3.3130710522,2.54901960784314
"1901",2012-12-13,61,12,3.4,1.5,115,77.9,2.20588235014,3.256437359,1.47625160462131
"1902",2012-12-14,54,11,3.3,1.4,112,69.7,1.97368420802,3.1714868192,1.60688665710187
"1903",2012-12-15,52,14,4.6,3.7,118,74.3,2.10394170238,3.3413878988,1.58815612382234
"1904",2012-12-16,58,19,5.6,5.7,113,88.3,2.50037755478,3.1998036658,1.2797281993205
"1905",2012-12-17,63,17,4.5,4.1,113,88.6,2.50887260876,3.1998036658,1.27539503386005
"1906",2012-12-18,55,15,4,3,111,77,2.1803971882,3.1431699726,1.44155844155844
"1907",2012-12-19,56,14,3.7,2.5,111,76.2,2.15774371092,3.1431699726,1.45669291338583
"1908",2012-12-20,40,10,3.6,2.9,116,56.5,1.5999018329,3.2847542056,2.05309734513274
"1909",2012-12-21,40,11,3.6,2.3,112,56.9,1.61122857154,3.1714868192,1.96836555360281
"1910",2012-12-22,59,9.6,3.9,1.8,84,74.3,2.10394170238,2.3786151144,1.13055181695828
"1911",2012-12-23,44,12,4.3,1.7,111,62,1.7556444892,3.1431699726,1.79032258064516
"1912",2012-12-24,37,12,4.1,1.9,110,55,1.557426563,3.114853126,2
"1913",2012-12-25,41,13,3.7,1.9,111,59.6,1.68768405736,3.1431699726,1.86241610738255
"1914",2012-12-26,42,13,3.7,1.8,109,60.5,1.7131692193,3.0865362794,1.80165289256198
"1915",2012-12-27,36,13,3.7,1.7,108,54.4,1.54043645504,3.0582194328,1.98529411764706
"1916",2012-12-28,39,14,3.8,1.7,109,58.5,1.6565355261,3.0865362794,1.86324786324786
"1917",2012-12-29,46,15,3.9,1.7,111,66.6,1.88590198356,3.1431699726,1.66666666666667
"1918",2012-12-30,45,15,4.2,1.7,100,65.9,1.86608019094,2.83168466,1.51745068285281
"1919",2012-12-31,49,15,4.2,1.6,105,69.8,1.97651589268,2.973268893,1.50429799426934
"1920",2013-01-01,42,15,4.1,1.5,87,62.6,1.77263459716,2.4635656542,1.38977635782748
"1921",2013-01-02,44,15,3.9,1.5,96,64.4,1.82360492104,2.7184172736,1.49068322981366
"1922",2013-01-03,45,14,3.9,1.5,97,64.4,1.82360492104,2.7467341202,1.50621118012422
"1923",2013-01-04,44,14,3.4,1.5,95,62.9,1.78112965114,2.690100427,1.51033386327504
"1924",2013-01-05,46,15,3.3,1.4,95,65.7,1.86041682162,2.690100427,1.44596651445966
"1925",2013-01-06,53,14,3.3,1.5,97,71.8,2.03314958588,2.7467341202,1.35097493036212
"1926",2013-01-07,46,15,3.2,1.5,100,65.7,1.86041682162,2.83168466,1.5220700152207
"1927",2013-01-08,48,15,3.3,1.5,99,67.8,1.91988219948,2.8033678134,1.46017699115044
"1928",2013-01-09,49,15,3.5,1.5,101,69,1.9538624154,2.8600015066,1.46376811594203
"1929",2013-01-10,51,15,3.5,1.6,103,71.1,2.01332779326,2.9166351998,1.44866385372715
"1930",2013-01-11,61,23,4.7,4.9,109,93.6,2.65045684176,3.0865362794,1.16452991452991
"1931",2013-01-12,82,35,8,18,110,143,4.0493090638,3.114853126,0.769230769230769
"1932",2013-01-13,85,26,5.8,12,103,128.8,3.64720984208,2.9166351998,0.799689440993789
"1933",2013-01-14,56,20,4.3,6.6,96,86.9,2.46073396954,2.7184172736,1.10471806674338
"1934",2013-01-15,57,18,3.8,3.7,99,82.5,2.3361398445,2.8033678134,1.2
"1935",2013-01-16,52,16,3.7,2.6,99,74.3,2.10394170238,2.8033678134,1.33243606998654
"1936",2013-01-17,51,15,3.5,2.2,99,71.7,2.03031790122,2.8033678134,1.38075313807531
"1937",2013-01-18,45,15,3.5,2,99,65.5,1.8547534523,2.8033678134,1.51145038167939
"1938",2013-01-19,51,15,3.8,2,101,71.8,2.03314958588,2.8600015066,1.4066852367688
"1939",2013-01-20,48,13,4,2,97,67,1.8972287222,2.7467341202,1.44776119402985
"1940",2013-01-21,47,14,3.4,1.8,88,66.2,1.87457524492,2.4918825008,1.32930513595166
"1941",2013-01-22,39,13,3.4,1.4,85,56.8,1.60839688688,2.406931961,1.49647887323944
"1942",2013-01-23,42,13,3.5,1.3,93,59.8,1.69334742668,2.6334667338,1.55518394648829
"1943",2013-01-24,42,15,3.6,1.3,93,61.9,1.75281280454,2.6334667338,1.50242326332795
"1944",2013-01-25,46,14,3.8,1.2,97,65,1.840595029,2.7467341202,1.49230769230769
"1945",2013-01-26,48,14,4.1,1.2,92,67.3,1.90572377618,2.6051498872,1.36701337295691
"1946",2013-01-27,49,17,4.3,1.2,96,71.5,2.0246545319,2.7184172736,1.34265734265734
"1947",2013-01-28,53,18,4.8,2.2,100,78,2.2087140348,2.83168466,1.28205128205128
"1948",2013-01-29,150,90,42,177,136,459,12.9974325894,3.8510911376,0.296296296296296
"1949",2013-01-30,321,135,54,77,114,587,16.6219889542,3.2281205124,0.194207836456559
"1950",2013-01-31,272,77,19,20,100,388,10.9869364808,2.83168466,0.257731958762887
"1951",2013-02-01,152,62,11,12,99,237,6.7110926442,2.8033678134,0.417721518987342
"1952",2013-02-02,80,59,7.2,7.9,103,154.1,4.36362606106,2.9166351998,0.668397144711226
"1953",2013-02-03,65,46,5.5,4.6,108,121.1,3.42917012326,3.0582194328,0.891824938067713
"1954",2013-02-04,60,36,4.9,3.1,109,104,2.9449520464,3.0865362794,1.04807692307692
"1955",2013-02-05,60,31,4.6,2.6,109,98.2,2.78071433612,3.0865362794,1.10997963340122
"1956",2013-02-06,55,26,4.3,2.2,105,87.5,2.4777240775,2.973268893,1.2
"1957",2013-02-07,55,25,4.5,2.5,109,87,2.4635656542,3.0865362794,1.25287356321839
"1958",2013-02-08,56,22,4.4,2.8,100,85.2,2.41259533032,2.83168466,1.17370892018779
"1959",2013-02-09,51,24,4.2,2.5,99,81.7,2.31348636722,2.8033678134,1.21175030599755
"1960",2013-02-10,59,29,6,8.8,117,102.8,2.91097183048,3.3130710522,1.13813229571984
"1961",2013-02-11,126,78,14,40,113,258,7.3057464228,3.1998036658,0.437984496124031
"1962",2013-02-12,144,56,12,27,104,239,6.7677263374,2.9449520464,0.435146443514644
"1963",2013-02-13,108,46,13,23,108,190,5.380200854,3.0582194328,0.568421052631579
"1964",2013-02-14,86,37,13,17,108,153,4.3324775298,3.0582194328,0.705882352941176
"1965",2013-02-15,67,26,9.8,11,105,113.8,3.22245714308,2.973268893,0.922671353251318
"1966",2013-02-16,57,22,6.4,6.2,107,91.6,2.59382314856,3.0299025862,1.16812227074236
"1967",2013-02-17,56,22,4.7,4,108,86.7,2.45507060022,3.0582194328,1.24567474048443
"1968",2013-02-18,58,22,4.5,3.8,111,88.3,2.50037755478,3.1431699726,1.25707814269536
"1969",2013-02-19,56,21,4.7,4.8,114,86.5,2.4494072309,3.2281205124,1.31791907514451
"1970",2013-02-20,47,21,4.3,3.5,106,75.8,2.14641697228,3.0015857396,1.39841688654354
"1971",2013-02-21,47,20,3.7,2.6,107,73.3,2.07562485578,3.0299025862,1.45975443383356
"1972",2013-02-22,50,20,3.7,2.2,111,75.9,2.14924865694,3.1431699726,1.46245059288538
"1973",2013-02-23,51,21,3.5,2,107,77.5,2.1945556115,3.0299025862,1.38064516129032
"1974",2013-02-24,49,21,3.6,2,105,75.6,2.14075360296,2.973268893,1.38888888888889
"1975",2013-02-25,46,21,3.6,2.1,107,72.7,2.05863474782,3.0299025862,1.47180192572215
"1976",2013-02-26,54,21,3.7,2.1,107,80.8,2.28800120528,3.0299025862,1.32425742574257
"1977",2013-02-27,43,20,3.7,2.1,112,68.8,1.94819904608,3.1714868192,1.62790697674419
"1978",2013-02-28,53,26,3.8,2.3,105,85.1,2.40976364566,2.973268893,1.23384253819036
"1979",2013-03-01,46,22,3.8,2.1,103,73.9,2.09261496374,2.9166351998,1.39377537212449
"1980",2013-03-02,43,21,3.7,1.8,105,69.5,1.9680208387,2.973268893,1.51079136690647
